	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	1.4	0.0
0.2	0.2	2.79	0.02
0.3	0.3	4.19	0.06
0.4	0.4	5.58	0.15
0.5	0.5	6.98	0.19
0.6	0.6	8.37	0.22
0.7	0.7	9.77	0.25
0.8	0.8	11.16	0.27
0.9	0.9	12.56	0.29
1.0	1.0	13.96	0.31
1.1	1.1	52.46	0.33
1.2	1.2	90.96	0.35
1.3	1.3	129.47	0.36
1.4	1.4	167.97	0.38
1.5	1.5	206.48	0.4
1.6	1.6	244.98	0.41
1.7	1.7	283.49	0.43
1.8	1.8	321.99	0.44
1.9	1.9	360.5	0.45
2.0	2.0	399.0	0.47
2.1	2.1	520.7	0.48
2.2	2.2	642.4	0.49
2.3	2.3	764.1	0.5
2.4	2.4	885.8	0.51
2.5	2.5	1007.5	0.53
2.6	2.6	1129.2	0.54
2.7	2.7	1250.9	0.55
2.8	2.8	1372.6	0.56
2.9	2.9	1494.3	0.57
3.0	3.0	1616.0	0.58
3.07891156	3.07891156	1753.12	0.59
