	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	6.26	0.0
0.2	0.2	12.52	0.04
0.3	0.3	18.77	0.11
0.4	0.4	25.03	0.22
0.5	0.5	31.29	0.33
0.6	0.6	37.55	0.47
0.7	0.7	43.81	0.87
0.8	0.8	50.06	0.98
0.9	0.9	56.32	1.07
1.0	1.0	62.58	1.16
1.1	1.1	93.72	1.24
1.2	1.2	124.86	1.31
1.3	1.3	156.01	1.39
1.4	1.4	187.15	1.45
1.5	1.5	218.29	1.52
1.6	1.6	249.43	1.58
1.7	1.7	280.57	1.64
1.8	1.8	311.72	1.7
1.9	1.9	342.86	1.76
2.0	2.0	374.0	1.81
2.1	2.1	437.8	1.86
2.2	2.2	501.6	1.91
2.3	2.3	565.4	1.96
2.4	2.4	629.2	2.01
2.5	2.5	693.0	2.06
2.6	2.6	756.8	2.11
2.7	2.7	820.6	2.15
2.8	2.8	884.4	2.2
2.9	2.9	948.2	2.24
3.0	3.0	1012.0	2.28
3.1	3.1	1118.7	2.32
3.2	3.2	1225.4	2.36
3.3	3.3	1332.1	2.41
3.4	3.4	1438.8	2.44
3.5	3.5	1545.5	2.48
3.6	3.6	1652.2	2.52
3.7	3.7	1758.9	2.56
3.8	3.8	1865.6	2.6
3.9	3.9	1972.3	2.63
4.0	4.0	2079.0	2.67
4.1	4.1	2323.3	2.71
4.2	4.2	2567.6	2.74
4.3	4.3	2811.9	2.78
4.4	4.4	3056.2	2.81
4.5	4.5	3300.5	2.85
4.6	4.6	3544.8	2.88
4.7	4.7	3789.1	2.91
4.8	4.8	4033.4	2.95
4.9	4.9	4277.7	2.98
5.0	5.0	4522.0	3.01
5.1	5.1	4566.35	3.04
5.106211392	5.106211392	4965.53	3.04
