	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	46.41	0.0
0.2	0.2	92.82	0.05
0.3	0.3	139.23	0.14
0.4	0.4	185.64	0.27
0.5	0.5	232.05	0.41
0.6	0.6	278.46	0.58
0.7	0.7	324.87	0.78
0.8	0.8	371.28	0.98
0.9	0.9	417.69	1.59
1.0	1.0	464.1	1.74
1.1	1.1	722.19	1.87
1.2	1.2	980.28	1.99
1.3	1.3	1238.37	2.11
1.4	1.4	1496.46	2.22
1.5	1.5	1754.55	2.32
1.6	1.6	2012.64	2.42
1.7	1.7	2270.73	2.52
1.8	1.8	2528.82	2.61
1.9	1.9	2786.91	2.7
2.0	2.0	3045.0	2.78
2.1	2.1	3789.8	2.87
2.2	2.2	4534.6	2.95
2.3	2.3	5279.4	3.03
2.4	2.4	6024.2	3.11
2.5	2.5	6769.0	3.18
2.6	2.6	7513.8	3.25
2.7	2.7	8258.6	3.33
2.8	2.8	9003.4	3.4
2.9	2.9	9748.2	3.46
3.0	3.0	10493.0	3.53
3.1	3.1	11844.0	3.6
3.2	3.2	13195.0	3.66
3.3	3.3	14546.0	3.73
3.4	3.4	15897.0	3.79
3.5	3.5	17248.0	3.85
3.6	3.6	18599.0	3.91
3.7	3.7	19950.0	3.97
3.8	3.8	21301.0	4.03
3.9	3.9	22652.0	4.09
4.0	4.0	24003.0	4.15
4.1	4.1	24177.73	4.2
4.103349265	4.103349265	25750.27	4.2
