	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	5.68	0.0
0.2	0.2	11.36	0.02
0.3	0.3	17.04	0.06
0.4	0.4	22.72	0.15
0.5	0.5	28.4	0.19
0.6	0.6	34.08	0.22
0.7	0.7	39.76	0.25
0.8	0.8	45.44	0.27
0.9	0.9	51.12	0.29
1.0	1.0	56.8	0.31
1.1	1.1	120.32	0.33
1.2	1.2	183.84	0.35
1.3	1.3	247.36	0.36
1.4	1.4	310.88	0.38
1.5	1.5	374.4	0.4
1.6	1.6	437.92	0.41
1.7	1.7	501.44	0.43
1.8	1.8	564.96	0.44
1.9	1.9	628.48	0.45
2.0	2.0	692.0	0.47
2.1	2.1	807.8	0.48
2.2	2.2	923.6	0.49
2.3	2.3	1039.4	0.5
2.4	2.4	1155.2	0.51
2.5	2.5	1271.0	0.53
2.6	2.6	1386.8	0.54
2.7	2.7	1502.6	0.55
2.8	2.8	1618.4	0.56
2.9	2.9	1734.2	0.57
3.0	3.0	1850.0	0.58
3.1	3.1	2009.8	0.59
3.2	3.2	2169.6	0.6
3.3	3.3	2329.4	0.61
3.4	3.4	2489.2	0.62
3.5	3.5	2649.0	0.63
3.6	3.6	2808.8	0.64
3.7	3.7	2968.6	0.65
3.8	3.8	3128.4	0.66
3.9	3.9	3288.2	0.67
4.0	4.0	3448.0	0.68
4.1	4.1	3653.0	0.69
4.2	4.2	3858.0	0.69
4.3	4.3	4063.0	0.7
4.4	4.4	4268.0	0.71
4.5	4.5	4473.0	0.72
4.6	4.6	4678.0	0.73
4.7	4.7	4883.0	0.74
4.8	4.8	5088.0	0.74
4.9	4.9	5293.0	0.75
5.0	5.0	5498.0	0.76
5.063773431	5.063773431	5640.98	0.77
