	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	19.0	0.0
0.2	0.2	37.99	0.09
0.3	0.3	56.99	0.28
0.4	0.4	75.98	0.54
0.5	0.5	94.98	0.83
0.6	0.6	113.97	1.17
0.7	0.7	132.97	1.55
0.8	0.8	151.96	1.96
0.9	0.9	170.96	2.39
1.0	1.0	189.95	2.85
1.1	1.1	285.16	3.34
1.2	1.2	380.36	3.86
1.3	1.3	475.57	4.39
1.4	1.4	570.77	4.95
1.5	1.5	665.98	5.54
1.6	1.6	761.18	8.59
1.7	1.7	856.39	9.02
1.8	1.8	951.59	9.44
1.9	1.9	1046.8	9.83
2.0	2.0	1142.0	10.21
2.1	2.1	1358.2	10.58
2.2	2.2	1574.4	10.93
2.3	2.3	1790.6	11.28
2.4	2.4	2006.8	11.61
2.5	2.5	2223.0	11.93
2.6	2.6	2439.2	12.24
2.7	2.7	2655.4	12.55
2.8	2.8	2871.6	12.85
2.9	2.9	3087.8	13.14
3.0	3.0	3304.0	13.42
3.1	3.1	3715.1	13.7
3.2	3.2	4126.2	13.97
3.3	3.3	4537.3	14.24
3.4	3.4	4948.4	14.51
3.5	3.5	5359.5	14.76
3.6	3.6	5770.6	15.02
3.7	3.7	6181.7	15.27
3.8	3.8	6592.8	15.51
3.9	3.9	7003.9	15.75
4.0	4.0	7415.0	15.99
4.1	4.1	8109.9	16.23
4.2	4.2	8804.8	16.46
4.3	4.3	9499.7	16.68
4.4	4.4	10194.6	16.91
4.5	4.5	10889.5	17.13
4.6	4.6	11584.4	17.35
4.7	4.7	12279.3	17.57
4.8	4.8	12974.2	17.78
4.9	4.9	13669.1	17.99
5.0	5.0	14364.0	18.2
5.096755495	5.096755495	15176.07	18.4
