	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	6.16	0.0
0.2	0.2	12.32	0.02
0.3	0.3	18.48	0.06
0.4	0.4	24.63	0.15
0.5	0.5	30.79	0.19
0.6	0.6	36.95	0.22
0.7	0.7	43.11	0.25
0.8	0.8	49.27	0.27
0.9	0.9	55.43	0.29
1.0	1.0	61.58	0.31
1.1	1.1	83.13	0.33
1.2	1.2	104.67	0.35
1.3	1.3	126.21	0.36
1.4	1.4	147.75	0.38
1.5	1.5	169.29	0.4
1.6	1.6	190.83	0.41
1.7	1.7	212.38	0.43
1.8	1.8	233.92	0.44
1.9	1.9	255.46	0.45
2.0	2.0	277.0	0.47
2.1	2.1	317.6	0.48
2.2	2.2	358.2	0.49
2.3	2.3	398.8	0.5
2.4	2.4	439.4	0.51
2.5	2.5	480.0	0.53
2.6	2.6	520.6	0.54
2.7	2.7	561.2	0.55
2.8	2.8	601.8	0.56
2.9	2.9	642.4	0.57
3.0	3.0	683.0	0.58
3.1	3.1	756.2	0.59
3.2	3.2	829.4	0.6
3.3	3.3	902.6	0.61
3.4	3.4	975.8	0.62
3.5	3.5	1049.0	0.63
3.6	3.6	1122.2	0.64
3.7	3.7	1195.4	0.65
3.8	3.8	1268.6	0.66
3.9	3.9	1341.8	0.67
4.0	4.0	1415.0	0.68
4.1	4.1	1528.9	0.69
4.2	4.2	1642.8	0.69
4.3	4.3	1756.7	0.7
4.4	4.4	1870.6	0.71
4.5	4.5	1984.5	0.72
4.6	4.6	2098.4	0.73
4.7	4.7	2212.3	0.74
4.8	4.8	2326.2	0.74
4.9	4.9	2440.1	0.75
5.0	5.0	2554.0	0.76
5.074438627	5.074438627	2654.23	0.77
