	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	9.04	0.0
0.2	0.2	18.09	0.06
0.3	0.3	27.13	0.17
0.4	0.4	36.17	0.32
0.5	0.5	45.22	0.5
0.6	0.6	54.26	0.7
0.7	0.7	63.3	0.93
0.8	0.8	72.34	1.17
0.9	0.9	81.39	1.43
1.0	1.0	90.43	2.39
1.1	1.1	151.39	2.59
1.2	1.2	212.34	2.78
1.3	1.3	273.3	2.95
1.4	1.4	334.26	3.11
1.5	1.5	395.22	3.27
1.6	1.6	456.17	3.41
1.7	1.7	517.13	3.55
1.8	1.8	578.09	3.69
1.9	1.9	639.04	3.82
2.0	2.0	700.0	3.95
2.1	2.1	876.1	4.07
2.2	2.2	1052.2	4.19
2.3	2.3	1228.3	4.3
2.4	2.4	1404.4	4.42
2.5	2.5	1580.5	4.52
2.6	2.6	1756.6	4.63
2.7	2.7	1932.7	4.74
2.8	2.8	2108.8	4.84
2.9	2.9	2284.9	4.94
3.0	3.0	2461.0	5.04
3.1	3.1	2798.9	5.13
3.2	3.2	3136.8	5.23
3.3	3.3	3474.7	5.32
3.4	3.4	3812.6	5.41
3.5	3.5	4150.5	5.5
3.6	3.6	4488.4	5.59
3.7	3.7	4826.3	5.67
3.8	3.8	5164.2	5.76
3.9	3.9	5502.1	5.84
4.0	4.0	5840.0	5.93
4.1	4.1	6382.5	6.01
4.2	4.2	6925.0	6.09
4.3	4.3	7467.5	6.17
4.4	4.4	8010.0	6.25
4.5	4.5	8552.5	6.33
4.6	4.6	9095.0	6.4
4.7	4.7	9637.5	6.48
4.8	4.8	10180.0	6.55
4.9	4.9	10722.5	6.63
5.0	5.0	11265.0	6.7
5.095238378	5.095238378	11879.07	6.77
