	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	1.87	0.0
0.2	0.2	3.74	0.02
0.3	0.3	5.61	0.06
0.4	0.4	7.48	0.15
0.5	0.5	9.35	0.19
0.6	0.6	11.22	0.22
0.7	0.7	13.08	0.25
0.8	0.8	14.95	0.27
0.9	0.9	16.82	0.29
1.0	1.0	18.69	0.31
1.1	1.1	30.02	0.33
1.2	1.2	41.35	0.35
1.3	1.3	52.68	0.36
1.4	1.4	64.02	0.38
1.5	1.5	75.35	0.4
1.6	1.6	86.68	0.41
1.7	1.7	98.01	0.43
1.8	1.8	109.34	0.44
1.9	1.9	120.67	0.45
2.0	2.0	132.0	0.47
2.1	2.1	159.7	0.48
2.2	2.2	187.4	0.49
2.3	2.3	215.1	0.5
2.4	2.4	242.8	0.51
2.5	2.5	270.5	0.53
2.6	2.6	298.2	0.54
2.7	2.7	325.9	0.55
2.8	2.8	353.6	0.56
2.9	2.9	381.3	0.57
3.0	3.0	409.0	0.58
3.1	3.1	462.4	0.59
3.2	3.2	515.8	0.6
3.3	3.3	569.2	0.61
3.4	3.4	622.6	0.62
3.5	3.5	676.0	0.63
3.6	3.6	729.4	0.64
3.7	3.7	782.8	0.65
3.8	3.8	836.2	0.66
3.9	3.9	889.6	0.67
4.0	4.0	943.0	0.68
4.1	4.1	1033.4	0.69
4.2	4.2	1123.8	0.69
4.3	4.3	1214.2	0.7
4.4	4.4	1304.6	0.71
4.5	4.5	1395.0	0.72
4.6	4.6	1485.4	0.73
4.7	4.7	1575.8	0.74
4.8	4.8	1666.2	0.74
4.9	4.9	1756.6	0.75
5.0	5.0	1847.0	0.76
5.09539511	5.09539511	1953.23	0.77
