	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	1.61	0.0
0.2	0.2	3.22	0.02
0.3	0.3	4.83	0.06
0.4	0.4	6.45	0.15
0.5	0.5	8.06	0.19
0.6	0.6	9.67	0.22
0.7	0.7	11.28	0.25
0.8	0.8	12.89	0.27
0.9	0.9	14.5	0.29
1.0	1.0	16.11	0.31
1.1	1.1	26.3	0.33
1.2	1.2	36.49	0.35
1.3	1.3	46.68	0.36
1.4	1.4	56.87	0.38
1.5	1.5	67.06	0.4
1.6	1.6	77.25	0.41
1.7	1.7	87.43	0.43
1.8	1.8	97.62	0.44
1.9	1.9	107.81	0.45
2.0	2.0	118.0	0.47
2.1	2.1	142.0	0.48
2.2	2.2	166.0	0.49
2.3	2.3	190.0	0.5
2.4	2.4	214.0	0.51
2.5	2.5	238.0	0.53
2.6	2.6	262.0	0.54
2.7	2.7	286.0	0.55
2.8	2.8	310.0	0.56
2.9	2.9	334.0	0.57
3.0	3.0	358.0	0.58
3.1	3.1	401.1	0.59
3.2	3.2	444.2	0.6
3.3	3.3	487.3	0.61
3.4	3.4	530.4	0.62
3.5	3.5	573.5	0.63
3.6	3.6	616.6	0.64
3.7	3.7	659.7	0.65
3.8	3.8	702.8	0.66
3.9	3.9	745.9	0.67
4.0	4.0	789.0	0.68
4.1	4.1	853.6	0.69
4.2	4.2	918.2	0.69
4.3	4.3	982.8	0.7
4.4	4.4	1047.4	0.71
4.5	4.5	1112.0	0.72
4.6	4.6	1176.6	0.73
4.7	4.7	1241.2	0.74
4.8	4.8	1305.8	0.74
4.9	4.9	1370.4	0.75
5.0	5.0	1435.0	0.76
5.041314294	5.041314294	1464.66	0.76
