	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	2.16	0.0
0.2	0.2	4.31	0.02
0.3	0.3	6.47	0.06
0.4	0.4	8.63	0.15
0.5	0.5	10.78	0.19
0.6	0.6	12.94	0.22
0.7	0.7	15.1	0.25
0.8	0.8	17.26	0.27
0.9	0.9	19.41	0.29
1.0	1.0	21.57	0.31
1.1	1.1	37.41	0.33
1.2	1.2	53.26	0.35
1.3	1.3	69.1	0.36
1.4	1.4	84.94	0.38
1.5	1.5	100.78	0.4
1.6	1.6	116.63	0.41
1.7	1.7	132.47	0.43
1.8	1.8	148.31	0.44
1.9	1.9	164.16	0.45
2.0	2.0	180.0	0.47
2.1	2.1	224.2	0.48
2.2	2.2	268.4	0.49
2.3	2.3	312.6	0.5
2.4	2.4	356.8	0.51
2.5	2.5	401.0	0.53
2.6	2.6	445.2	0.54
2.7	2.7	489.4	0.55
2.8	2.8	533.6	0.56
2.9	2.9	577.8	0.57
3.0	3.0	622.0	0.58
3.1	3.1	713.3	0.59
3.2	3.2	804.6	0.6
3.3	3.3	895.9	0.61
3.4	3.4	987.2	0.62
3.5	3.5	1078.5	0.63
3.6	3.6	1169.8	0.64
3.7	3.7	1261.1	0.65
3.8	3.8	1352.4	0.66
3.9	3.9	1443.7	0.67
4.0	4.0	1535.0	0.68
4.1	4.1	1680.1	0.69
4.2	4.2	1825.2	0.69
4.3	4.3	1970.3	0.7
4.4	4.4	2115.4	0.71
4.5	4.5	2260.5	0.72
4.6	4.6	2405.6	0.73
4.7	4.7	2550.7	0.74
4.8	4.8	2695.8	0.74
4.9	4.9	2840.9	0.75
5.0	5.0	2986.0	0.76
5.090714127	5.090714127	3143.05	0.77
