	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	3.03	0.0
0.2	0.2	6.06	0.03
0.3	0.3	9.09	0.09
0.4	0.4	12.13	0.16
0.5	0.5	15.16	0.25
0.6	0.6	18.19	0.46
0.7	0.7	21.22	0.52
0.8	0.8	24.25	0.58
0.9	0.9	27.28	0.63
1.0	1.0	30.32	0.68
1.1	1.1	42.58	0.72
1.2	1.2	54.85	0.76
1.3	1.3	67.12	0.8
1.4	1.4	79.39	0.84
1.5	1.5	91.66	0.87
1.6	1.6	103.93	0.91
1.7	1.7	116.19	0.94
1.8	1.8	128.46	0.97
1.9	1.9	140.73	1.0
2.0	2.0	153.0	1.03
2.1	2.1	182.6	1.06
2.2	2.2	212.2	1.09
2.3	2.3	241.8	1.12
2.4	2.4	271.4	1.15
2.5	2.5	301.0	1.17
2.6	2.6	330.6	1.2
2.7	2.7	360.2	1.22
2.8	2.8	389.8	1.25
2.9	2.9	419.4	1.27
3.0	3.0	449.0	1.3
3.1	3.1	509.4	1.32
3.2	3.2	569.8	1.34
3.3	3.3	630.2	1.36
3.4	3.4	690.6	1.39
3.5	3.5	751.0	1.41
3.6	3.6	811.4	1.43
3.7	3.7	871.8	1.45
3.8	3.8	932.2	1.47
3.9	3.9	992.6	1.49
4.0	4.0	1053.0	1.51
4.1	4.1	1182.0	1.53
4.2	4.2	1311.0	1.55
4.3	4.3	1440.0	1.57
4.4	4.4	1569.0	1.59
4.5	4.5	1698.0	1.61
4.6	4.6	1827.0	1.63
4.7	4.7	1956.0	1.65
4.8	4.8	2085.0	1.67
4.9	4.9	2214.0	1.68
5.0	5.0	2343.0	1.7
5.1	5.1	2363.99	1.72
5.117824069	5.117824069	2552.88	1.72
