	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	53.72	0.0
0.2	0.2	107.43	0.04
0.3	0.3	161.15	0.11
0.4	0.4	214.87	0.22
0.5	0.5	268.59	0.33
0.6	0.6	322.3	0.47
0.7	0.7	376.02	0.87
0.8	0.8	429.74	0.98
0.9	0.9	483.46	1.07
1.0	1.0	537.17	1.16
1.1	1.1	749.66	1.24
1.2	1.2	962.14	1.31
1.3	1.3	1174.62	1.39
1.4	1.4	1387.1	1.45
1.5	1.5	1599.59	1.52
1.6	1.6	1812.07	1.58
1.7	1.7	2024.55	1.64
1.8	1.8	2237.03	1.7
1.9	1.9	2449.52	1.76
2.0	2.0	2662.0	1.81
2.1	2.1	3079.9	1.86
2.2	2.2	3497.8	1.91
2.3	2.3	3915.7	1.96
2.4	2.4	4333.6	2.01
2.5	2.5	4751.5	2.06
2.6	2.6	5169.4	2.11
2.7	2.7	5587.3	2.15
2.8	2.8	6005.2	2.2
2.9	2.9	6423.1	2.24
3.0	3.0	6841.0	2.28
3.1	3.1	7203.35	2.32
3.2	3.2	7565.7	2.36
3.3	3.3	7928.06	2.41
3.4	3.4	8290.41	2.44
3.5	3.5	8652.76	2.48
3.596870815	3.596870815	10464.52	2.52
