	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	12.08	0.0
0.2	0.2	24.15	0.09
0.3	0.3	36.23	0.28
0.4	0.4	48.31	0.54
0.5	0.5	60.39	0.83
0.6	0.6	72.46	1.17
0.7	0.7	84.54	1.55
0.8	0.8	96.62	1.96
0.9	0.9	108.7	2.39
1.0	1.0	120.77	2.85
1.1	1.1	219.6	3.34
1.2	1.2	318.42	3.86
1.3	1.3	417.24	4.39
1.4	1.4	516.06	4.95
1.5	1.5	614.89	5.54
1.6	1.6	713.71	8.59
1.7	1.7	812.53	9.02
1.8	1.8	911.35	9.44
1.9	1.9	1010.18	9.83
2.0	2.0	1109.0	10.21
2.1	2.1	1417.4	10.58
2.2	2.2	1725.8	10.93
2.3	2.3	2034.2	11.28
2.4	2.4	2342.6	11.61
2.5	2.5	2651.0	11.93
2.6	2.6	2959.4	12.24
2.7	2.7	3267.8	12.55
2.8	2.8	3576.2	12.85
2.9	2.9	3884.6	13.14
3.0	3.0	4193.0	13.42
3.1	3.1	4754.9	13.7
3.2	3.2	5316.8	13.97
3.3	3.3	5878.7	14.24
3.4	3.4	6440.6	14.51
3.5	3.5	7002.5	14.76
3.6	3.6	7564.4	15.02
3.7	3.7	8126.3	15.27
3.8	3.8	8688.2	15.51
3.9	3.9	9250.1	15.75
4.0	4.0	9812.0	15.99
4.1	4.1	10653.5	16.23
4.2	4.2	11495.0	16.46
4.3	4.3	12336.5	16.68
4.4	4.4	13178.0	16.91
4.5	4.5	14019.5	17.13
4.6	4.6	14861.0	17.35
4.7	4.7	15702.5	17.57
4.8	4.8	16544.0	17.78
4.9	4.9	17385.5	17.99
5.0	5.0	18227.0	18.2
5.090429603	5.090429603	19142.92	18.38
