	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	1.78	0.0
0.2	0.2	3.57	0.03
0.3	0.3	5.35	0.09
0.4	0.4	7.14	0.16
0.5	0.5	8.92	0.25
0.6	0.6	10.71	0.46
0.7	0.7	12.49	0.52
0.8	0.8	14.28	0.58
0.9	0.9	16.06	0.63
1.0	1.0	17.85	0.68
1.1	1.1	32.66	0.72
1.2	1.2	47.48	0.76
1.3	1.3	62.29	0.8
1.4	1.4	77.11	0.84
1.5	1.5	91.92	0.87
1.6	1.6	106.74	0.91
1.7	1.7	121.55	0.94
1.8	1.8	136.37	0.97
1.9	1.9	151.18	1.0
2.0	2.0	166.0	1.03
2.1	2.1	200.3	1.06
2.2	2.2	234.6	1.09
2.3	2.3	268.9	1.12
2.4	2.4	303.2	1.15
2.5	2.5	337.5	1.17
2.6	2.6	371.8	1.2
2.7	2.7	406.1	1.22
2.8	2.8	440.4	1.25
2.9	2.9	474.7	1.27
3.0	3.0	509.0	1.3
3.1	3.1	565.1	1.32
3.2	3.2	621.2	1.34
3.3	3.3	677.3	1.36
3.4	3.4	733.4	1.39
3.5	3.5	789.5	1.41
3.6	3.6	845.6	1.43
3.7	3.7	901.7	1.45
3.8	3.8	957.8	1.47
3.9	3.9	1013.9	1.49
4.0	4.0	1070.0	1.51
4.1	4.1	1151.6	1.53
4.2	4.2	1233.2	1.55
4.3	4.3	1314.8	1.57
4.4	4.4	1396.4	1.59
4.5	4.5	1478.0	1.61
4.6	4.6	1559.6	1.63
4.7	4.7	1641.2	1.65
4.8	4.8	1722.8	1.67
4.9	4.9	1804.4	1.68
5.0	5.0	1886.0	1.7
5.062271298	5.062271298	1942.67	1.71
