	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	261.67	0.0
0.2	0.2	523.34	0.24
0.3	0.3	785.02	0.71
0.4	0.4	1046.69	1.34
0.5	0.5	1308.36	2.07
0.6	0.6	1570.03	2.92
0.7	0.7	1831.71	5.43
0.8	0.8	2093.38	6.1
0.9	0.9	2355.05	6.69
1.0	1.0	2616.72	7.24
1.1	1.1	3953.35	7.74
1.2	1.2	5289.98	8.22
1.3	1.3	6626.61	8.67
1.4	1.4	7963.23	9.09
1.5	1.5	9299.86	9.5
1.6	1.6	10636.49	9.89
1.7	1.7	11973.12	10.26
1.8	1.8	13309.74	10.62
1.9	1.9	14646.37	10.97
2.0	2.0	15983.0	11.31
2.1	2.1	16198.35	11.64
2.105204422	2.105204422	18136.52	11.66
