	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	72.23	0.0
0.2	0.2	144.46	0.05
0.3	0.3	216.69	0.14
0.4	0.4	288.93	0.27
0.5	0.5	361.16	0.41
0.6	0.6	433.39	0.58
0.7	0.7	505.62	0.78
0.8	0.8	577.85	0.98
0.9	0.9	650.08	1.59
1.0	1.0	722.32	1.74
1.1	1.1	1139.28	1.87
1.2	1.2	1556.25	1.99
1.3	1.3	1973.22	2.11
1.4	1.4	2390.19	2.22
1.5	1.5	2807.16	2.32
1.6	1.6	3224.13	2.42
1.7	1.7	3641.09	2.52
1.8	1.8	4058.06	2.61
1.9	1.9	4475.03	2.7
2.0	2.0	4892.0	2.78
2.1	2.1	5769.4	2.87
2.2	2.2	6646.8	2.95
2.3	2.3	7524.2	3.03
2.4	2.4	8401.6	3.11
2.5	2.5	9279.0	3.18
2.6	2.6	10156.4	3.25
2.7	2.7	11033.8	3.33
2.8	2.8	11911.2	3.4
2.9	2.9	12788.6	3.46
3.0	3.0	13666.0	3.53
3.1	3.1	15229.6	3.6
3.2	3.2	16793.2	3.66
3.3	3.3	18356.8	3.73
3.4	3.4	19920.4	3.79
3.5	3.5	21484.0	3.85
3.6	3.6	23047.6	3.91
3.7	3.7	24611.2	3.97
3.8	3.8	26174.8	4.03
3.9	3.9	27738.4	4.09
4.0	4.0	29302.0	4.15
4.1	4.1	31745.8	4.2
4.2	4.2	34189.6	4.26
4.3	4.3	36633.4	4.31
4.4	4.4	39077.2	4.37
4.5	4.5	41521.0	4.42
4.6	4.6	43964.8	4.47
4.7	4.7	46408.6	4.53
4.8	4.8	48852.4	4.58
4.9	4.9	51296.2	4.63
5.0	5.0	53740.0	4.68
5.1	5.1	54035.25	4.73
5.1000918	5.1000918	56692.55	4.73
