	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	7.31	0.0
0.2	0.2	14.63	0.02
0.3	0.3	21.94	0.06
0.4	0.4	29.25	0.15
0.5	0.5	36.56	0.19
0.6	0.6	43.88	0.22
0.7	0.7	51.19	0.25
0.8	0.8	58.5	0.27
0.9	0.9	65.81	0.29
1.0	1.0	73.13	0.31
1.1	1.1	91.71	0.33
1.2	1.2	110.3	0.35
1.3	1.3	128.89	0.36
1.4	1.4	147.48	0.38
1.5	1.5	166.06	0.4
1.6	1.6	184.65	0.41
1.7	1.7	203.24	0.43
1.8	1.8	221.83	0.44
1.9	1.9	240.41	0.45
2.0	2.0	259.0	0.47
2.1	2.1	300.8	0.48
2.2	2.2	342.6	0.49
2.3	2.3	384.4	0.5
2.4	2.4	426.2	0.51
2.5	2.5	468.0	0.53
2.6	2.6	509.8	0.54
2.7	2.7	551.6	0.55
2.8	2.8	593.4	0.56
2.9	2.9	635.2	0.57
3.0	3.0	677.0	0.58
3.1	3.1	689.58	0.59
3.2	3.2	702.16	0.6
3.225473186	3.225473186	802.81	0.6
