	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	158.55	0.0
0.2	0.2	317.1	0.24
0.3	0.3	475.66	0.71
0.4	0.4	634.21	1.34
0.5	0.5	792.76	2.07
0.6	0.6	951.31	2.92
0.7	0.7	1109.86	3.88
0.8	0.8	1268.42	4.89
0.9	0.9	1426.97	5.98
1.0	1.0	1585.52	7.13
1.1	1.1	2487.47	8.35
1.2	1.2	3389.42	9.64
1.3	1.3	4291.36	10.98
1.4	1.4	5193.31	12.38
1.5	1.5	6095.26	13.84
1.6	1.6	6997.21	15.35
1.7	1.7	7899.16	16.91
1.8	1.8	8801.1	18.52
1.9	1.9	9703.05	20.18
2.0	2.0	10605.0	21.88
2.1	2.1	13932.0	23.63
2.2	2.2	17259.0	35.55
2.3	2.3	20586.0	36.86
2.4	2.4	23913.0	38.11
2.5	2.5	27240.0	39.32
2.6	2.6	30567.0	40.5
2.7	2.7	33894.0	41.63
2.8	2.8	37221.0	42.74
2.9	2.9	40548.0	43.82
3.0	3.0	43875.0	44.87
3.1	3.1	51313.0	45.89
3.2	3.2	58751.0	46.9
3.3	3.3	66189.0	47.88
3.4	3.4	73627.0	48.84
3.5	3.5	81065.0	49.78
3.6	3.6	88503.0	50.7
3.7	3.7	95941.0	51.61
3.8	3.8	103379.0	52.5
3.9	3.9	110817.0	53.38
4.0	4.0	118255.0	54.24
4.1	4.1	127337.69	55.09
4.2	4.2	136420.38	55.92
4.3	4.3	145503.08	56.74
4.4	4.4	154585.77	57.55
4.5	4.5	163668.46	58.35
4.6	4.6	172751.15	59.14
4.7	4.7	181833.84	59.92
4.74852945	4.74852945	209081.92	60.29
