	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	2.71	0.0
0.2	0.2	5.41	0.02
0.3	0.3	8.12	0.06
0.4	0.4	10.83	0.15
0.5	0.5	13.54	0.19
0.6	0.6	16.24	0.22
0.7	0.7	18.95	0.25
0.8	0.8	21.66	0.27
0.9	0.9	24.37	0.29
1.0	1.0	27.07	0.31
1.1	1.1	67.97	0.33
1.2	1.2	108.86	0.35
1.3	1.3	149.75	0.36
1.4	1.4	190.64	0.38
1.5	1.5	231.54	0.4
1.6	1.6	272.43	0.41
1.7	1.7	313.32	0.43
1.8	1.8	354.21	0.44
1.9	1.9	395.11	0.45
2.0	2.0	436.0	0.47
2.1	2.1	538.8	0.48
2.2	2.2	641.6	0.49
2.3	2.3	744.4	0.5
2.4	2.4	847.2	0.51
2.5	2.5	950.0	0.53
2.6	2.6	1052.8	0.54
2.7	2.7	1155.6	0.55
2.8	2.8	1258.4	0.56
2.9	2.9	1361.2	0.57
3.0	3.0	1464.0	0.58
3.1	3.1	1637.6	0.59
3.2	3.2	1811.2	0.6
3.3	3.3	1984.8	0.61
3.4	3.4	2158.4	0.62
3.5	3.5	2332.0	0.63
3.6	3.6	2505.6	0.64
3.7	3.7	2679.2	0.65
3.8	3.8	2852.8	0.66
3.9	3.9	3026.4	0.67
4.0	4.0	3200.0	0.68
4.1	4.1	3485.1	0.69
4.2	4.2	3770.2	0.69
4.3	4.3	4055.3	0.7
4.4	4.4	4340.4	0.71
4.5	4.5	4625.5	0.72
4.6	4.6	4910.6	0.73
4.7	4.7	5195.7	0.74
4.8	4.8	5480.8	0.74
4.9	4.9	5765.9	0.75
5.0	5.0	6051.0	0.76
5.091996883	5.091996883	6381.58	0.77
