	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	20.45	0.0
0.2	0.2	40.91	0.05
0.3	0.3	61.36	0.14
0.4	0.4	81.81	0.27
0.5	0.5	102.27	0.41
0.6	0.6	122.72	0.58
0.7	0.7	143.17	0.78
0.8	0.8	163.63	0.98
0.9	0.9	184.08	1.59
1.0	1.0	204.53	1.74
1.1	1.1	308.18	1.87
1.2	1.2	411.83	1.99
1.3	1.3	515.47	2.11
1.4	1.4	619.12	2.22
1.5	1.5	722.77	2.32
1.6	1.6	826.41	2.42
1.7	1.7	930.06	2.52
1.8	1.8	1033.71	2.61
1.9	1.9	1137.35	2.7
2.0	2.0	1241.0	2.78
2.1	2.1	1445.5	2.87
2.2	2.2	1650.0	2.95
2.3	2.3	1854.5	3.03
2.4	2.4	2059.0	3.11
2.5	2.5	2263.5	3.18
2.6	2.6	2468.0	3.25
2.7	2.7	2672.5	3.33
2.8	2.8	2877.0	3.4
2.9	2.9	3081.5	3.46
3.0	3.0	3286.0	3.53
3.1	3.1	3644.3	3.6
3.2	3.2	4002.6	3.66
3.3	3.3	4360.9	3.73
3.4	3.4	4719.2	3.79
3.5	3.5	5077.5	3.85
3.6	3.6	5435.8	3.91
3.7	3.7	5794.1	3.97
3.8	3.8	6152.4	4.03
3.9	3.9	6510.7	4.09
4.0	4.0	6869.0	4.15
4.1	4.1	7477.5	4.2
4.2	4.2	8086.0	4.26
4.3	4.3	8694.5	4.31
4.4	4.4	9303.0	4.37
4.5	4.5	9911.5	4.42
4.6	4.6	10520.0	4.47
4.7	4.7	11128.5	4.53
4.8	4.8	11737.0	4.58
4.9	4.9	12345.5	4.63
5.0	5.0	12954.0	4.68
5.1	5.1	13032.07	4.73
5.104643175	5.104643175	13734.66	4.73
