	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	25.96	0.0
0.2	0.2	51.92	0.02
0.3	0.3	77.87	0.06
0.4	0.4	103.83	0.15
0.5	0.5	129.79	0.19
0.6	0.6	155.75	0.22
0.7	0.7	181.71	0.25
0.8	0.8	207.66	0.27
0.9	0.9	233.62	0.29
1.0	1.0	259.58	0.31
1.1	1.1	466.72	0.33
1.2	1.2	673.86	0.35
1.3	1.3	881.01	0.36
1.4	1.4	1088.15	0.38
1.5	1.5	1295.29	0.4
1.6	1.6	1502.43	0.41
1.7	1.7	1709.57	0.43
1.8	1.8	1916.72	0.44
1.9	1.9	2123.86	0.45
2.0	2.0	2331.0	0.47
2.1	2.1	2422.84	0.48
2.2	2.2	2514.69	0.49
2.252456444	2.252456444	3249.43	0.5
