	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	18.21	0.0
0.2	0.2	36.42	0.04
0.3	0.3	54.62	0.11
0.4	0.4	72.83	0.22
0.5	0.5	91.04	0.33
0.6	0.6	109.25	0.47
0.7	0.7	127.45	0.87
0.8	0.8	145.66	0.98
0.9	0.9	163.87	1.07
1.0	1.0	182.08	1.16
1.1	1.1	246.27	1.24
1.2	1.2	310.46	1.31
1.3	1.3	374.65	1.39
1.4	1.4	438.85	1.45
1.5	1.5	503.04	1.52
1.6	1.6	567.23	1.58
1.7	1.7	631.42	1.64
1.8	1.8	695.62	1.7
1.9	1.9	759.81	1.76
2.0	2.0	824.0	1.81
2.1	2.1	930.4	1.86
2.2	2.2	1036.8	1.91
2.3	2.3	1143.2	1.96
2.4	2.4	1249.6	2.01
2.5	2.5	1356.0	2.06
2.6	2.6	1462.4	2.11
2.7	2.7	1568.8	2.15
2.8	2.8	1675.2	2.2
2.9	2.9	1781.6	2.24
3.0	3.0	1888.0	2.28
3.1	3.1	2054.9	2.32
3.2	3.2	2221.8	2.36
3.3	3.3	2388.7	2.41
3.4	3.4	2555.6	2.44
3.5	3.5	2722.5	2.48
3.6	3.6	2889.4	2.52
3.7	3.7	3056.3	2.56
3.8	3.8	3223.2	2.6
3.9	3.9	3390.1	2.63
4.0	4.0	3557.0	2.67
4.1	4.1	3816.2	2.71
4.2	4.2	4075.4	2.74
4.3	4.3	4334.6	2.78
4.4	4.4	4593.8	2.81
4.5	4.5	4853.0	2.85
4.6	4.6	5112.2	2.88
4.7	4.7	5371.4	2.91
4.8	4.8	5630.6	2.95
4.9	4.9	5889.8	2.98
5.0	5.0	6149.0	3.01
5.1	5.1	6184.24	3.04
5.111226144	5.111226144	6501.4	3.05
