	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	3.08	0.0
0.2	0.2	6.15	0.03
0.3	0.3	9.23	0.09
0.4	0.4	12.3	0.16
0.5	0.5	15.38	0.25
0.6	0.6	18.45	0.46
0.7	0.7	21.53	0.52
0.8	0.8	24.61	0.58
0.9	0.9	27.68	0.63
1.0	1.0	30.76	0.68
1.1	1.1	56.88	0.72
1.2	1.2	83.01	0.76
1.3	1.3	109.13	0.8
1.4	1.4	135.25	0.84
1.5	1.5	161.38	0.87
1.6	1.6	187.5	0.91
1.7	1.7	213.63	0.94
1.8	1.8	239.75	0.97
1.9	1.9	265.88	1.0
2.0	2.0	292.0	1.03
2.1	2.1	353.7	1.06
2.2	2.2	415.4	1.09
2.3	2.3	477.1	1.12
2.4	2.4	538.8	1.15
2.5	2.5	600.5	1.17
2.6	2.6	662.2	1.2
2.7	2.7	723.9	1.22
2.8	2.8	785.6	1.25
2.9	2.9	847.3	1.27
3.0	3.0	909.0	1.3
3.1	3.1	1021.5	1.32
3.2	3.2	1134.0	1.34
3.3	3.3	1246.5	1.36
3.4	3.4	1359.0	1.39
3.5	3.5	1471.5	1.41
3.6	3.6	1584.0	1.43
3.7	3.7	1696.5	1.45
3.8	3.8	1809.0	1.47
3.9	3.9	1921.5	1.49
4.0	4.0	2034.0	1.51
4.1	4.1	2232.4	1.53
4.2	4.2	2430.8	1.55
4.3	4.3	2629.2	1.57
4.4	4.4	2827.6	1.59
4.5	4.5	3026.0	1.61
4.6	4.6	3224.4	1.63
4.7	4.7	3422.8	1.65
4.8	4.8	3621.2	1.67
4.9	4.9	3819.6	1.68
5.0	5.0	4018.0	1.7
5.091749334	5.091749334	4241.67	1.72
