	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	75.45	0.0
0.2	0.2	150.91	0.09
0.3	0.3	226.36	0.28
0.4	0.4	301.82	0.54
0.5	0.5	377.27	0.83
0.6	0.6	452.73	1.17
0.7	0.7	528.18	1.55
0.8	0.8	603.64	1.96
0.9	0.9	679.09	2.39
1.0	1.0	754.55	2.85
1.1	1.1	1191.99	3.34
1.2	1.2	1629.44	3.86
1.3	1.3	2066.88	4.39
1.4	1.4	2504.33	4.95
1.5	1.5	2941.77	5.54
1.6	1.6	3379.22	8.59
1.7	1.7	3816.66	9.02
1.8	1.8	4254.11	9.44
1.9	1.9	4691.55	9.83
2.0	2.0	5129.0	10.21
2.1	2.1	6296.6	10.58
2.2	2.2	7464.2	10.93
2.3	2.3	8631.8	11.28
2.4	2.4	9799.4	11.61
2.5	2.5	10967.0	11.93
2.6	2.6	12134.6	12.24
2.7	2.7	13302.2	12.55
2.8	2.8	14469.8	12.85
2.9	2.9	15637.4	13.14
3.0	3.0	16805.0	13.42
3.1	3.1	19345.9	13.7
3.2	3.2	21886.8	13.97
3.3	3.3	24427.7	14.24
3.4	3.4	26968.6	14.51
3.5	3.5	29509.5	14.76
3.6	3.6	32050.4	15.02
3.7	3.7	34591.3	15.27
3.8	3.8	37132.2	15.51
3.9	3.9	39673.1	15.75
4.0	4.0	42214.0	15.99
4.1	4.1	47162.0	16.23
4.2	4.2	52110.0	16.46
4.3	4.3	57058.0	16.68
4.4	4.4	62006.0	16.91
4.5	4.5	66954.0	17.13
4.6	4.6	71902.0	17.35
4.7	4.7	76850.0	17.57
4.8	4.8	81798.0	17.78
4.9	4.9	86746.0	17.99
5.0	5.0	91694.0	18.2
5.098564386	5.098564386	97941.1	18.4
