	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	11.47	0.0
0.2	0.2	22.95	0.09
0.3	0.3	34.42	0.26
0.4	0.4	45.89	0.48
0.5	0.5	57.36	0.75
0.6	0.6	68.84	1.05
0.7	0.7	80.31	1.4
0.8	0.8	91.78	1.76
0.9	0.9	103.25	2.15
1.0	1.0	114.73	2.57
1.1	1.1	197.75	3.01
1.2	1.2	280.78	3.47
1.3	1.3	363.81	3.95
1.4	1.4	446.84	4.46
1.5	1.5	529.86	6.79
1.6	1.6	612.89	7.15
1.7	1.7	695.92	7.49
1.8	1.8	778.95	7.82
1.9	1.9	861.97	8.13
2.0	2.0	945.0	8.43
2.1	2.1	1223.8	8.72
2.2	2.2	1502.6	9.0
2.3	2.3	1781.4	9.28
2.4	2.4	2060.2	9.54
2.5	2.5	2339.0	9.8
2.6	2.6	2617.8	10.05
2.7	2.7	2896.6	10.29
2.8	2.8	3175.4	10.53
2.9	2.9	3454.2	10.76
3.0	3.0	3733.0	10.99
3.1	3.1	4385.7	11.21
3.2	3.2	5038.4	11.43
3.3	3.3	5691.1	11.65
3.4	3.4	6343.8	11.86
3.5	3.5	6996.5	12.06
3.6	3.6	7649.2	12.27
3.7	3.7	8301.9	12.47
3.8	3.8	8954.6	12.67
3.9	3.9	9607.3	12.86
4.0	4.0	10260.0	13.05
4.1	4.1	10716.89	13.24
4.2	4.2	11173.78	13.42
4.3	4.3	11630.67	13.61
4.4	4.4	12087.56	13.79
4.482542642	4.482542642	14828.9	13.94
