	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	196.84	0.0
0.2	0.2	393.69	0.02
0.3	0.3	590.53	0.06
0.4	0.4	787.37	0.15
0.5	0.5	984.21	0.19
0.6	0.6	1181.06	0.22
0.7	0.7	1377.9	0.25
0.8	0.8	1574.74	0.27
0.9	0.9	1771.59	0.29
1.0	1.0	1968.43	0.31
1.1	1.1	2799.59	0.33
1.2	1.2	3630.74	0.35
1.3	1.3	4461.9	0.36
1.4	1.4	5293.06	0.38
1.5	1.5	6124.21	0.4
1.6	1.6	6955.37	0.41
1.7	1.7	7786.53	0.43
1.8	1.8	8617.69	0.44
1.9	1.9	9448.84	0.45
2.0	2.0	10280.0	0.47
2.1	2.1	11145.52	0.48
2.2	2.2	12011.04	0.49
2.3	2.3	12876.56	0.5
2.4	2.4	13742.08	0.51
2.5	2.5	14607.6	0.53
2.595701934	2.595701934	18935.19	0.54
