	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	31.9	0.0
0.2	0.2	63.81	0.02
0.3	0.3	95.71	0.06
0.4	0.4	127.62	0.15
0.5	0.5	159.52	0.19
0.6	0.6	191.42	0.22
0.7	0.7	223.33	0.25
0.8	0.8	255.23	0.27
0.9	0.9	287.14	0.29
1.0	1.0	319.04	0.31
1.1	1.1	502.04	0.33
1.2	1.2	685.03	0.35
1.3	1.3	868.03	0.36
1.4	1.4	1051.02	0.38
1.5	1.5	1234.02	0.4
1.6	1.6	1417.02	0.41
1.7	1.7	1600.01	0.43
1.8	1.8	1783.01	0.44
1.9	1.9	1966.0	0.45
2.0	2.0	2149.0	0.47
2.1	2.1	2325.02	0.48
2.2	2.2	2501.04	0.49
2.3	2.3	2677.06	0.5
2.4	2.4	2853.08	0.51
2.5	2.5	3029.1	0.53
2.500572258	2.500572258	3909.19	0.53
