	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	62.08	0.0
0.2	0.2	124.16	0.24
0.3	0.3	186.24	0.71
0.4	0.4	248.32	1.34
0.5	0.5	310.4	2.07
0.6	0.6	372.48	2.92
0.7	0.7	434.55	3.88
0.8	0.8	496.63	4.89
0.9	0.9	558.71	5.98
1.0	1.0	620.79	9.36
1.1	1.1	1144.81	10.1
1.2	1.2	1668.83	10.79
1.3	1.3	2192.85	11.44
1.4	1.4	2716.88	12.05
1.5	1.5	3240.9	12.63
1.6	1.6	3764.92	13.18
1.7	1.7	4288.94	13.71
1.8	1.8	4812.96	14.23
1.9	1.9	5336.98	14.72
2.0	2.0	5861.0	15.2
2.1	2.1	7160.9	15.66
2.2	2.2	8460.79	16.11
2.3	2.3	9760.69	16.55
2.4	2.4	11060.59	16.97
2.5	2.5	12360.49	17.39
2.6	2.6	13660.38	17.79
2.7	2.7	14960.28	18.19
2.773843611	2.773843611	18859.97	18.48
