	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	0.23	0.0
0.2	0.2	0.46	0.02
0.3	0.3	0.68	0.06
0.4	0.4	0.91	0.15
0.5	0.5	1.14	0.19
0.6	0.6	1.37	0.22
0.7	0.7	1.6	0.25
0.8	0.8	1.82	0.27
0.9	0.9	2.05	0.29
1.0	1.0	2.28	0.31
1.1	1.1	6.85	0.33
1.2	1.2	11.42	0.35
1.3	1.3	16.0	0.36
1.4	1.4	20.57	0.38
1.5	1.5	25.14	0.4
1.6	1.6	29.71	0.41
1.7	1.7	34.28	0.43
1.8	1.8	38.86	0.44
1.9	1.9	43.43	0.45
2.0	2.0	48.0	0.47
2.1	2.1	63.6	0.48
2.2	2.2	79.2	0.49
2.3	2.3	94.8	0.5
2.4	2.4	110.4	0.51
2.5	2.5	126.0	0.53
2.6	2.6	141.6	0.54
2.7	2.7	157.2	0.55
2.8	2.8	172.8	0.56
2.9	2.9	188.4	0.57
3.0	3.0	204.0	0.58
3.1	3.1	234.4	0.59
3.2	3.2	264.8	0.6
3.3	3.3	295.2	0.61
3.4	3.4	325.6	0.62
3.5	3.5	356.0	0.63
3.6	3.6	386.4	0.64
3.7	3.7	416.8	0.65
3.8	3.8	447.2	0.66
3.9	3.9	477.6	0.67
4.0	4.0	508.0	0.68
4.1	4.1	556.7	0.69
4.2	4.2	605.4	0.69
4.3	4.3	654.1	0.7
4.4	4.4	702.8	0.71
4.5	4.5	751.5	0.72
4.6	4.6	800.2	0.73
4.7	4.7	848.9	0.74
4.8	4.8	897.6	0.74
4.9	4.9	946.3	0.75
5.0	5.0	995.0	0.76
5.1	5.1	1001.12	0.77
5.102663458	5.102663458	1056.2	0.77
