	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	0.9	0.0
0.2	0.2	1.79	0.02
0.3	0.3	2.69	0.06
0.4	0.4	3.59	0.15
0.5	0.5	4.49	0.19
0.6	0.6	5.38	0.22
0.7	0.7	6.28	0.25
0.8	0.8	7.18	0.27
0.9	0.9	8.07	0.29
1.0	1.0	8.97	0.31
1.1	1.1	13.97	0.33
1.2	1.2	18.98	0.35
1.3	1.3	23.98	0.36
1.4	1.4	28.98	0.38
1.5	1.5	33.99	0.4
1.6	1.6	38.99	0.41
1.7	1.7	43.99	0.43
1.8	1.8	48.99	0.44
1.9	1.9	54.0	0.45
2.0	2.0	59.0	0.47
2.1	2.1	70.0	0.48
2.2	2.2	81.0	0.49
2.3	2.3	92.0	0.5
2.4	2.4	103.0	0.51
2.5	2.5	114.0	0.53
2.6	2.6	125.0	0.54
2.7	2.7	136.0	0.55
2.8	2.8	147.0	0.56
2.9	2.9	158.0	0.57
3.0	3.0	169.0	0.58
3.1	3.1	191.4	0.59
3.2	3.2	213.8	0.6
3.3	3.3	236.2	0.61
3.4	3.4	258.6	0.62
3.5	3.5	281.0	0.63
3.6	3.6	303.4	0.64
3.7	3.7	325.8	0.65
3.8	3.8	348.2	0.66
3.9	3.9	370.6	0.67
4.0	4.0	393.0	0.68
4.1	4.1	437.6	0.69
4.2	4.2	482.2	0.69
4.3	4.3	526.8	0.7
4.4	4.4	571.4	0.71
4.5	4.5	616.0	0.72
4.6	4.6	660.6	0.73
4.7	4.7	705.2	0.74
4.8	4.8	749.8	0.74
4.9	4.9	794.4	0.75
5.0	5.0	839.0	0.76
5.085734101	5.085734101	887.54	0.77
