	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	9.77	0.0
0.2	0.2	19.53	0.06
0.3	0.3	29.3	0.17
0.4	0.4	39.07	0.32
0.5	0.5	48.84	0.5
0.6	0.6	58.6	0.7
0.7	0.7	68.37	0.93
0.8	0.8	78.14	1.17
0.9	0.9	87.9	1.43
1.0	1.0	97.67	2.39
1.1	1.1	142.1	2.59
1.2	1.2	186.54	2.78
1.3	1.3	230.97	2.95
1.4	1.4	275.4	3.11
1.5	1.5	319.84	3.27
1.6	1.6	364.27	3.41
1.7	1.7	408.7	3.55
1.8	1.8	453.13	3.69
1.9	1.9	497.57	3.82
2.0	2.0	542.0	3.95
2.1	2.1	668.2	4.07
2.2	2.2	794.4	4.19
2.3	2.3	920.6	4.3
2.4	2.4	1046.8	4.42
2.5	2.5	1173.0	4.52
2.6	2.6	1299.2	4.63
2.7	2.7	1425.4	4.74
2.8	2.8	1551.6	4.84
2.9	2.9	1677.8	4.94
3.0	3.0	1804.0	5.04
3.1	3.1	2074.5	5.13
3.2	3.2	2345.0	5.23
3.3	3.3	2615.5	5.32
3.4	3.4	2886.0	5.41
3.5	3.5	3156.5	5.5
3.6	3.6	3427.0	5.59
3.7	3.7	3697.5	5.67
3.8	3.8	3968.0	5.76
3.9	3.9	4238.5	5.84
4.0	4.0	4509.0	5.93
4.1	4.1	4970.7	6.01
4.2	4.2	5432.4	6.09
4.3	4.3	5894.1	6.17
4.4	4.4	6355.8	6.25
4.5	4.5	6817.5	6.33
4.6	4.6	7279.2	6.4
4.7	4.7	7740.9	6.48
4.8	4.8	8202.6	6.55
4.9	4.9	8664.3	6.63
5.0	5.0	9126.0	6.7
5.089229483	5.089229483	9614.19	6.77
