	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	7.79	0.0
0.2	0.2	15.57	0.04
0.3	0.3	23.36	0.11
0.4	0.4	31.14	0.22
0.5	0.5	38.93	0.33
0.6	0.6	46.71	0.47
0.7	0.7	54.5	0.87
0.8	0.8	62.28	0.98
0.9	0.9	70.07	1.07
1.0	1.0	77.85	1.16
1.1	1.1	108.07	1.24
1.2	1.2	138.28	1.31
1.3	1.3	168.5	1.39
1.4	1.4	198.71	1.45
1.5	1.5	228.93	1.52
1.6	1.6	259.14	1.58
1.7	1.7	289.36	1.64
1.8	1.8	319.57	1.7
1.9	1.9	349.79	1.76
2.0	2.0	380.0	1.81
2.1	2.1	434.9	1.86
2.2	2.2	489.8	1.91
2.3	2.3	544.7	1.96
2.4	2.4	599.6	2.01
2.5	2.5	654.5	2.06
2.6	2.6	709.4	2.11
2.7	2.7	764.3	2.15
2.8	2.8	819.2	2.2
2.9	2.9	874.1	2.24
3.0	3.0	929.0	2.28
3.1	3.1	1052.3	2.32
3.2	3.2	1175.6	2.36
3.3	3.3	1298.9	2.41
3.4	3.4	1422.2	2.44
3.5	3.5	1545.5	2.48
3.6	3.6	1668.8	2.52
3.7	3.7	1792.1	2.56
3.8	3.8	1915.4	2.6
3.9	3.9	2038.7	2.63
4.0	4.0	2162.0	2.67
4.1	4.1	2417.5	2.71
4.2	4.2	2673.0	2.74
4.3	4.3	2928.5	2.78
4.4	4.4	3184.0	2.81
4.5	4.5	3439.5	2.85
4.6	4.6	3695.0	2.88
4.7	4.7	3950.5	2.91
4.8	4.8	4206.0	2.95
4.9	4.9	4461.5	2.98
5.0	5.0	4717.0	3.01
5.096283568	5.096283568	5052.85	3.04
