	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	2.39	0.0
0.2	0.2	4.77	0.02
0.3	0.3	7.16	0.06
0.4	0.4	9.55	0.15
0.5	0.5	11.94	0.19
0.6	0.6	14.32	0.22
0.7	0.7	16.71	0.25
0.8	0.8	19.1	0.27
0.9	0.9	21.48	0.29
1.0	1.0	23.87	0.31
1.1	1.1	35.48	0.33
1.2	1.2	47.1	0.35
1.3	1.3	58.71	0.36
1.4	1.4	70.32	0.38
1.5	1.5	81.94	0.4
1.6	1.6	93.55	0.41
1.7	1.7	105.16	0.43
1.8	1.8	116.77	0.44
1.9	1.9	128.39	0.45
2.0	2.0	140.0	0.47
2.1	2.1	165.6	0.48
2.2	2.2	191.2	0.49
2.3	2.3	216.8	0.5
2.4	2.4	242.4	0.51
2.5	2.5	268.0	0.53
2.6	2.6	293.6	0.54
2.7	2.7	319.2	0.55
2.8	2.8	344.8	0.56
2.9	2.9	370.4	0.57
3.0	3.0	396.0	0.58
3.1	3.1	438.5	0.59
3.2	3.2	481.0	0.6
3.3	3.3	523.5	0.61
3.4	3.4	566.0	0.62
3.5	3.5	608.5	0.63
3.6	3.6	651.0	0.64
3.7	3.7	693.5	0.65
3.8	3.8	736.0	0.66
3.9	3.9	778.5	0.67
4.0	4.0	821.0	0.68
4.1	4.1	886.1	0.69
4.2	4.2	951.2	0.69
4.3	4.3	1016.3	0.7
4.4	4.4	1081.4	0.71
4.5	4.5	1146.5	0.72
4.6	4.6	1211.6	0.73
4.7	4.7	1276.7	0.74
4.8	4.8	1341.8	0.74
4.9	4.9	1406.9	0.75
5.0	5.0	1472.0	0.76
5.073716744	5.073716744	1528.45	0.77
