	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	2.83	0.0
0.2	0.2	5.65	0.05
0.3	0.3	8.48	0.14
0.4	0.4	11.3	0.27
0.5	0.5	14.13	0.41
0.6	0.6	16.95	0.58
0.7	0.7	19.78	0.78
0.8	0.8	22.6	0.98
0.9	0.9	25.43	1.59
1.0	1.0	28.26	1.74
1.1	1.1	54.13	1.87
1.2	1.2	80.0	1.99
1.3	1.3	105.88	2.11
1.4	1.4	131.75	2.22
1.5	1.5	157.63	2.32
1.6	1.6	183.5	2.42
1.7	1.7	209.38	2.52
1.8	1.8	235.25	2.61
1.9	1.9	261.13	2.7
2.0	2.0	287.0	2.78
2.1	2.1	369.3	2.87
2.2	2.2	451.6	2.95
2.3	2.3	533.9	3.03
2.4	2.4	616.2	3.11
2.5	2.5	698.5	3.18
2.6	2.6	780.8	3.25
2.7	2.7	863.1	3.33
2.8	2.8	945.4	3.4
2.9	2.9	1027.7	3.46
3.0	3.0	1110.0	3.53
3.1	3.1	1296.1	3.6
3.2	3.2	1482.2	3.66
3.3	3.3	1668.3	3.73
3.4	3.4	1854.4	3.79
3.5	3.5	2040.5	3.85
3.6	3.6	2226.6	3.91
3.7	3.7	2412.7	3.97
3.8	3.8	2598.8	4.03
3.9	3.9	2784.9	4.09
4.0	4.0	2971.0	4.15
4.1	4.1	3334.6	4.2
4.2	4.2	3698.2	4.26
4.3	4.3	4061.8	4.31
4.4	4.4	4425.4	4.37
4.5	4.5	4789.0	4.42
4.6	4.6	5152.6	4.47
4.7	4.7	5516.2	4.53
4.8	4.8	5879.8	4.58
4.9	4.9	6243.4	4.63
5.0	5.0	6607.0	4.68
5.076259368	5.076259368	6988.86	4.72
