	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	6.33	0.0
0.2	0.2	12.66	0.02
0.3	0.3	18.99	0.06
0.4	0.4	25.32	0.15
0.5	0.5	31.66	0.19
0.6	0.6	37.99	0.22
0.7	0.7	44.32	0.25
0.8	0.8	50.65	0.27
0.9	0.9	56.98	0.29
1.0	1.0	63.31	0.31
1.1	1.1	113.78	0.33
1.2	1.2	164.25	0.35
1.3	1.3	214.72	0.36
1.4	1.4	265.19	0.38
1.5	1.5	315.66	0.4
1.6	1.6	366.12	0.41
1.7	1.7	416.59	0.43
1.8	1.8	467.06	0.44
1.9	1.9	517.53	0.45
2.0	2.0	568.0	0.47
2.1	2.1	744.7	0.48
2.2	2.2	921.4	0.49
2.3	2.3	1098.1	0.5
2.4	2.4	1274.8	0.51
2.5	2.5	1451.5	0.53
2.6	2.6	1628.2	0.54
2.7	2.7	1804.9	0.55
2.8	2.8	1981.6	0.56
2.9	2.9	2158.3	0.57
3.0	3.0	2335.0	0.58
3.1	3.1	2739.3	0.59
3.2	3.2	3143.6	0.6
3.3	3.3	3547.9	0.61
3.4	3.4	3952.2	0.62
3.5	3.5	4356.5	0.63
3.6	3.6	4760.8	0.64
3.7	3.7	5165.1	0.65
3.8	3.8	5569.4	0.66
3.9	3.9	5973.7	0.67
4.0	4.0	6378.0	0.68
4.1	4.1	7026.1	0.69
4.2	4.2	7674.2	0.69
4.3	4.3	8322.3	0.7
4.4	4.4	8970.4	0.71
4.5	4.5	9618.5	0.72
4.6	4.6	10266.6	0.73
4.7	4.7	10914.7	0.74
4.8	4.8	11562.8	0.74
4.9	4.9	12210.9	0.75
5.0	5.0	12859.0	0.76
5.1	5.1	12938.3	0.77
5.103077638	5.103077638	13652.05	0.77
