	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	4.08	0.0
0.2	0.2	8.16	0.02
0.3	0.3	12.24	0.06
0.4	0.4	16.33	0.15
0.5	0.5	20.41	0.19
0.6	0.6	24.49	0.22
0.7	0.7	28.57	0.25
0.8	0.8	32.65	0.27
0.9	0.9	36.73	0.29
1.0	1.0	40.82	0.31
1.1	1.1	68.23	0.33
1.2	1.2	95.65	0.35
1.3	1.3	123.07	0.36
1.4	1.4	150.49	0.38
1.5	1.5	177.91	0.4
1.6	1.6	205.33	0.41
1.7	1.7	232.74	0.43
1.8	1.8	260.16	0.44
1.9	1.9	287.58	0.45
2.0	2.0	315.0	0.47
2.1	2.1	394.8	0.48
2.2	2.2	474.6	0.49
2.3	2.3	554.4	0.5
2.4	2.4	634.2	0.51
2.5	2.5	714.0	0.53
2.6	2.6	793.8	0.54
2.7	2.7	873.6	0.55
2.8	2.8	953.4	0.56
2.9	2.9	1033.2	0.57
3.0	3.0	1113.0	0.58
3.1	3.1	1263.1	0.59
3.2	3.2	1413.2	0.6
3.3	3.3	1563.3	0.61
3.4	3.4	1713.4	0.62
3.5	3.5	1863.5	0.63
3.6	3.6	2013.6	0.64
3.7	3.7	2163.7	0.65
3.8	3.8	2313.8	0.66
3.9	3.9	2463.9	0.67
4.0	4.0	2614.0	0.68
4.1	4.1	2847.5	0.69
4.2	4.2	3081.0	0.69
4.3	4.3	3314.5	0.7
4.4	4.4	3548.0	0.71
4.5	4.5	3781.5	0.72
4.6	4.6	4015.0	0.73
4.7	4.7	4248.5	0.74
4.8	4.8	4482.0	0.74
4.9	4.9	4715.5	0.75
5.0	5.0	4949.0	0.76
5.1	5.1	4978.81	0.77
5.108225934	5.108225934	5247.08	0.77
