	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	40.17	0.0
0.2	0.2	80.34	0.24
0.3	0.3	120.51	0.71
0.4	0.4	160.68	1.34
0.5	0.5	200.85	2.07
0.6	0.6	241.02	2.92
0.7	0.7	281.2	3.88
0.8	0.8	321.37	4.89
0.9	0.9	361.54	5.98
1.0	1.0	401.71	9.36
1.1	1.1	677.24	10.1
1.2	1.2	952.77	10.79
1.3	1.3	1228.3	11.44
1.4	1.4	1503.82	12.05
1.5	1.5	1779.35	12.63
1.6	1.6	2054.88	13.18
1.7	1.7	2330.41	13.71
1.8	1.8	2605.94	14.23
1.9	1.9	2881.47	14.72
2.0	2.0	3157.0	15.2
2.1	2.1	3828.03	15.66
2.2	2.2	4499.07	16.11
2.3	2.3	5170.1	16.55
2.4	2.4	5841.14	16.97
2.5	2.5	6512.17	17.39
2.6	2.6	7183.21	17.79
2.689890606	2.689890606	9867.34	18.15
