	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	7.87	0.0
0.2	0.2	15.74	0.05
0.3	0.3	23.6	0.14
0.4	0.4	31.47	0.27
0.5	0.5	39.34	0.41
0.6	0.6	47.21	0.58
0.7	0.7	55.07	0.78
0.8	0.8	62.94	0.98
0.9	0.9	70.81	1.59
1.0	1.0	78.68	1.74
1.1	1.1	121.71	1.87
1.2	1.2	164.74	1.99
1.3	1.3	207.77	2.11
1.4	1.4	250.81	2.22
1.5	1.5	293.84	2.32
1.6	1.6	336.87	2.42
1.7	1.7	379.9	2.52
1.8	1.8	422.94	2.61
1.9	1.9	465.97	2.7
2.0	2.0	509.0	2.78
2.1	2.1	650.4	2.87
2.2	2.2	791.8	2.95
2.3	2.3	933.2	3.03
2.4	2.4	1074.6	3.11
2.5	2.5	1216.0	3.18
2.6	2.6	1357.4	3.25
2.7	2.7	1498.8	3.33
2.8	2.8	1640.2	3.4
2.9	2.9	1781.6	3.46
3.0	3.0	1923.0	3.53
3.1	3.1	2289.8	3.6
3.2	3.2	2656.6	3.66
3.3	3.3	3023.4	3.73
3.4	3.4	3390.2	3.79
3.5	3.5	3757.0	3.85
3.6	3.6	4123.8	3.91
3.7	3.7	4490.6	3.97
3.8	3.8	4857.4	4.03
3.9	3.9	5224.2	4.09
4.0	4.0	5591.0	4.15
4.1	4.1	6323.5	4.2
4.2	4.2	7056.0	4.26
4.3	4.3	7788.5	4.31
4.4	4.4	8521.0	4.37
4.5	4.5	9253.5	4.42
4.6	4.6	9986.0	4.47
4.7	4.7	10718.5	4.53
4.8	4.8	11451.0	4.58
4.9	4.9	12183.5	4.63
5.0	5.0	12916.0	4.68
5.088459369	5.088459369	13759.31	4.72
