	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	107.56	0.0
0.2	0.2	215.12	0.24
0.3	0.3	322.68	0.71
0.4	0.4	430.24	1.34
0.5	0.5	537.79	2.07
0.6	0.6	645.35	2.92
0.7	0.7	752.91	3.88
0.8	0.8	860.47	4.89
0.9	0.9	968.03	5.98
1.0	1.0	1075.59	9.98
1.1	1.1	1856.93	10.81
1.2	1.2	2638.27	11.58
1.3	1.3	3419.61	12.29
1.4	1.4	4200.95	12.97
1.5	1.5	4982.29	13.61
1.6	1.6	5763.64	14.23
1.7	1.7	6544.98	14.81
1.8	1.8	7326.32	15.38
1.9	1.9	8107.66	15.92
2.0	2.0	8889.0	16.45
2.1	2.1	10905.48	16.95
2.2	2.2	12921.95	17.45
2.3	2.3	14938.43	17.93
2.4	2.4	16954.91	18.4
2.5	2.5	18971.39	18.85
2.6	2.6	20987.86	19.3
2.7	2.7	23004.34	19.73
2.8	2.8	25020.82	20.16
2.9	2.9	27037.29	20.57
2.94331766	2.94331766	29053.77	20.75
