	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	28.23	0.0
0.2	0.2	56.45	0.02
0.3	0.3	84.68	0.06
0.4	0.4	112.9	0.15
0.5	0.5	141.13	0.19
0.6	0.6	169.35	0.22
0.7	0.7	197.58	0.25
0.8	0.8	225.8	0.27
0.9	0.9	254.03	0.29
1.0	1.0	282.25	0.31
1.1	1.1	345.33	0.33
1.2	1.2	408.4	0.35
1.3	1.3	471.48	0.36
1.4	1.4	534.55	0.38
1.5	1.5	597.63	0.4
1.6	1.6	660.7	0.41
1.7	1.7	723.78	0.43
1.8	1.8	786.85	0.44
1.9	1.9	849.93	0.45
2.0	2.0	913.0	0.47
2.1	2.1	1013.0	0.48
2.2	2.2	1113.0	0.49
2.3	2.3	1213.0	0.5
2.4	2.4	1313.0	0.51
2.5	2.5	1413.0	0.53
2.6	2.6	1513.0	0.54
2.7	2.7	1613.0	0.55
2.8	2.8	1713.0	0.56
2.9	2.9	1813.0	0.57
3.0	3.0	1913.0	0.58
3.1	3.1	2062.6	0.59
3.2	3.2	2212.2	0.6
3.3	3.3	2361.8	0.61
3.4	3.4	2511.4	0.62
3.5	3.5	2661.0	0.63
3.6	3.6	2810.6	0.64
3.7	3.7	2960.2	0.65
3.8	3.8	3109.8	0.66
3.9	3.9	3259.4	0.67
4.0	4.0	3409.0	0.68
4.1	4.1	3631.0	0.69
4.2	4.2	3853.0	0.69
4.3	4.3	4075.0	0.7
4.4	4.4	4297.0	0.71
4.5	4.5	4519.0	0.72
4.6	4.6	4741.0	0.73
4.7	4.7	4963.0	0.74
4.8	4.8	5185.0	0.74
4.9	4.9	5407.0	0.75
5.0	5.0	5629.0	0.76
5.1	5.1	5656.23	0.77
5.106726706	5.106726706	5901.32	0.77
