	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	4.8	0.0
0.2	0.2	9.59	0.12
0.3	0.3	14.39	0.37
0.4	0.4	19.18	0.7
0.5	0.5	23.98	1.08
0.6	0.6	28.78	1.52
0.7	0.7	33.57	2.02
0.8	0.8	38.37	2.54
0.9	0.9	43.17	3.11
1.0	1.0	47.96	3.71
1.1	1.1	105.57	4.34
1.2	1.2	163.17	5.01
1.3	1.3	220.77	5.71
1.4	1.4	278.38	6.44
1.5	1.5	335.98	7.2
1.6	1.6	393.58	7.98
1.7	1.7	451.19	8.79
1.8	1.8	508.79	9.63
1.9	1.9	566.4	10.49
2.0	2.0	624.0	11.38
2.1	2.1	839.6	16.87
2.2	2.2	1055.2	17.51
2.3	2.3	1270.8	18.13
2.4	2.4	1486.4	18.72
2.5	2.5	1702.0	19.29
2.6	2.6	1917.6	19.85
2.7	2.7	2133.2	20.39
2.8	2.8	2348.8	20.91
2.9	2.9	2564.4	21.43
3.0	3.0	2780.0	21.93
3.1	3.1	3303.0	22.42
3.2	3.2	3826.0	22.89
3.3	3.3	4349.0	23.36
3.4	3.4	4872.0	23.82
3.5	3.5	5395.0	24.27
3.6	3.6	5918.0	24.71
3.7	3.7	6441.0	25.14
3.8	3.8	6964.0	25.57
3.9	3.9	7487.0	25.99
4.0	4.0	8010.0	26.4
4.1	4.1	8977.0	26.81
4.2	4.2	9944.0	27.21
4.3	4.3	10911.0	27.6
4.4	4.4	11878.0	27.99
4.5	4.5	12845.0	28.37
4.6	4.6	13812.0	28.75
4.7	4.7	14779.0	29.12
4.8	4.8	15746.0	29.49
4.9	4.9	16713.0	29.85
5.0	5.0	17680.0	30.21
5.094223506	5.094223506	18831.97	30.55
