	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	5.83	0.0
0.2	0.2	11.66	0.02
0.3	0.3	17.49	0.06
0.4	0.4	23.32	0.15
0.5	0.5	29.14	0.19
0.6	0.6	34.97	0.22
0.7	0.7	40.8	0.25
0.8	0.8	46.63	0.27
0.9	0.9	52.46	0.29
1.0	1.0	58.29	0.31
1.1	1.1	86.16	0.33
1.2	1.2	114.03	0.35
1.3	1.3	141.9	0.36
1.4	1.4	169.77	0.38
1.5	1.5	197.64	0.4
1.6	1.6	225.52	0.41
1.7	1.7	253.39	0.43
1.8	1.8	281.26	0.44
1.9	1.9	309.13	0.45
2.0	2.0	337.0	0.47
2.1	2.1	407.5	0.48
2.2	2.2	478.0	0.49
2.3	2.3	548.5	0.5
2.4	2.4	619.0	0.51
2.5	2.5	689.5	0.53
2.6	2.6	760.0	0.54
2.7	2.7	830.5	0.55
2.8	2.8	901.0	0.56
2.9	2.9	971.5	0.57
3.0	3.0	1042.0	0.58
3.1	3.1	1192.9	0.59
3.2	3.2	1343.8	0.6
3.3	3.3	1494.7	0.61
3.4	3.4	1645.6	0.62
3.5	3.5	1796.5	0.63
3.6	3.6	1947.4	0.64
3.7	3.7	2098.3	0.65
3.8	3.8	2249.2	0.66
3.9	3.9	2400.1	0.67
4.0	4.0	2551.0	0.68
4.1	4.1	2826.8	0.69
4.2	4.2	3102.6	0.69
4.3	4.3	3378.4	0.7
4.4	4.4	3654.2	0.71
4.5	4.5	3930.0	0.72
4.6	4.6	4205.8	0.73
4.7	4.7	4481.6	0.74
4.8	4.8	4757.4	0.74
4.9	4.9	5033.2	0.75
5.0	5.0	5309.0	0.76
5.069633176	5.069633176	5544.48	0.77
