	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	1.3	0.0
0.2	0.2	2.6	0.02
0.3	0.3	3.9	0.06
0.4	0.4	5.2	0.15
0.5	0.5	6.49	0.19
0.6	0.6	7.79	0.22
0.7	0.7	9.09	0.25
0.8	0.8	10.39	0.27
0.9	0.9	11.69	0.29
1.0	1.0	12.99	0.31
1.1	1.1	22.69	0.33
1.2	1.2	32.39	0.35
1.3	1.3	42.09	0.36
1.4	1.4	51.79	0.38
1.5	1.5	61.49	0.4
1.6	1.6	71.2	0.41
1.7	1.7	80.9	0.43
1.8	1.8	90.6	0.44
1.9	1.9	100.3	0.45
2.0	2.0	110.0	0.47
2.1	2.1	136.4	0.48
2.2	2.2	162.8	0.49
2.3	2.3	189.2	0.5
2.4	2.4	215.6	0.51
2.5	2.5	242.0	0.53
2.6	2.6	268.4	0.54
2.7	2.7	294.8	0.55
2.8	2.8	321.2	0.56
2.9	2.9	347.6	0.57
3.0	3.0	374.0	0.58
3.1	3.1	426.0	0.59
3.2	3.2	478.0	0.6
3.3	3.3	530.0	0.61
3.4	3.4	582.0	0.62
3.5	3.5	634.0	0.63
3.6	3.6	686.0	0.64
3.7	3.7	738.0	0.65
3.8	3.8	790.0	0.66
3.9	3.9	842.0	0.67
4.0	4.0	894.0	0.68
4.1	4.1	978.8	0.69
4.2	4.2	1063.6	0.69
4.3	4.3	1148.4	0.7
4.4	4.4	1233.2	0.71
4.5	4.5	1318.0	0.72
4.6	4.6	1402.8	0.73
4.7	4.7	1487.6	0.74
4.8	4.8	1572.4	0.74
4.9	4.9	1657.2	0.75
5.0	5.0	1742.0	0.76
5.1	5.1	1752.39	0.77
5.10433814	5.10433814	1845.9	0.77
