	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	1.87	0.0
0.2	0.2	3.73	0.03
0.3	0.3	5.6	0.09
0.4	0.4	7.46	0.16
0.5	0.5	9.33	0.25
0.6	0.6	11.19	0.46
0.7	0.7	13.06	0.52
0.8	0.8	14.93	0.58
0.9	0.9	16.79	0.63
1.0	1.0	18.66	0.68
1.1	1.1	34.29	0.72
1.2	1.2	49.93	0.76
1.3	1.3	65.56	0.8
1.4	1.4	81.19	0.84
1.5	1.5	96.83	0.87
1.6	1.6	112.46	0.91
1.7	1.7	128.1	0.94
1.8	1.8	143.73	0.97
1.9	1.9	159.37	1.0
2.0	2.0	175.0	1.03
2.1	2.1	221.3	1.06
2.2	2.2	267.6	1.09
2.3	2.3	313.9	1.12
2.4	2.4	360.2	1.15
2.5	2.5	406.5	1.17
2.6	2.6	452.8	1.2
2.7	2.7	499.1	1.22
2.8	2.8	545.4	1.25
2.9	2.9	591.7	1.27
3.0	3.0	638.0	1.3
3.1	3.1	733.0	1.32
3.2	3.2	828.0	1.34
3.3	3.3	923.0	1.36
3.4	3.4	1018.0	1.39
3.5	3.5	1113.0	1.41
3.6	3.6	1208.0	1.43
3.7	3.7	1303.0	1.45
3.8	3.8	1398.0	1.47
3.9	3.9	1493.0	1.49
4.0	4.0	1588.0	1.51
4.1	4.1	1755.2	1.53
4.2	4.2	1922.4	1.55
4.3	4.3	2089.6	1.57
4.4	4.4	2256.8	1.59
4.5	4.5	2424.0	1.61
4.6	4.6	2591.2	1.63
4.7	4.7	2758.4	1.65
4.8	4.8	2925.6	1.67
4.9	4.9	3092.8	1.68
5.0	5.0	3260.0	1.7
5.1	5.1	3282.95	1.72
5.112318658	5.112318658	3489.55	1.72
