	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	0.21	0.0
0.2	0.2	0.43	0.04
0.3	0.3	0.64	0.11
0.4	0.4	0.85	0.22
0.5	0.5	1.07	0.33
0.6	0.6	1.28	0.47
0.7	0.7	1.49	0.87
0.8	0.8	1.71	0.98
0.9	0.9	1.92	1.07
1.0	1.0	2.13	1.16
1.1	1.1	3.32	1.24
1.2	1.2	4.51	1.31
1.3	1.3	5.69	1.39
1.4	1.4	6.88	1.45
1.5	1.5	8.07	1.52
1.6	1.6	9.25	1.58
1.7	1.7	10.44	1.64
1.8	1.8	11.63	1.7
1.9	1.9	12.81	1.76
2.0	2.0	14.0	1.81
2.1	2.1	18.9	1.86
2.2	2.2	23.8	1.91
2.3	2.3	28.7	1.96
2.4	2.4	33.6	2.01
2.5	2.5	38.5	2.06
2.6	2.6	43.4	2.11
2.7	2.7	48.3	2.15
2.8	2.8	53.2	2.2
2.9	2.9	58.1	2.24
3.0	3.0	63.0	2.28
3.1	3.1	75.3	2.32
3.2	3.2	87.6	2.36
3.3	3.3	99.9	2.41
3.4	3.4	112.2	2.44
3.5	3.5	124.5	2.48
3.6	3.6	136.8	2.52
3.7	3.7	149.1	2.56
3.8	3.8	161.4	2.6
3.9	3.9	173.7	2.63
4.0	4.0	186.0	2.67
4.1	4.1	207.7	2.71
4.2	4.2	229.4	2.74
4.3	4.3	251.1	2.78
4.4	4.4	272.8	2.81
4.5	4.5	294.5	2.85
4.6	4.6	316.2	2.88
4.7	4.7	337.9	2.91
4.8	4.8	359.6	2.95
4.9	4.9	381.3	2.98
5.0	5.0	403.0	3.01
5.1	5.1	406.87	3.04
5.149210526	5.149210526	441.72	3.06
