	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	4.12	0.0
0.2	0.2	8.25	0.02
0.3	0.3	12.37	0.06
0.4	0.4	16.49	0.15
0.5	0.5	20.62	0.19
0.6	0.6	24.74	0.22
0.7	0.7	28.86	0.25
0.8	0.8	32.99	0.27
0.9	0.9	37.11	0.29
1.0	1.0	41.23	0.31
1.1	1.1	69.31	0.33
1.2	1.2	97.39	0.35
1.3	1.3	125.46	0.36
1.4	1.4	153.54	0.38
1.5	1.5	181.62	0.4
1.6	1.6	209.69	0.41
1.7	1.7	237.77	0.43
1.8	1.8	265.85	0.44
1.9	1.9	293.92	0.45
2.0	2.0	322.0	0.47
2.1	2.1	396.4	0.48
2.2	2.2	470.8	0.49
2.3	2.3	545.2	0.5
2.4	2.4	619.6	0.51
2.5	2.5	694.0	0.53
2.6	2.6	768.4	0.54
2.7	2.7	842.8	0.55
2.8	2.8	917.2	0.56
2.9	2.9	991.6	0.57
3.0	3.0	1066.0	0.58
3.1	3.1	1130.33	0.59
3.2	3.2	1194.66	0.6
3.3	3.3	1258.99	0.61
3.4	3.4	1323.32	0.62
3.463545214	3.463545214	1709.31	0.63
