	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	10.01	0.0
0.2	0.2	20.02	0.02
0.3	0.3	30.03	0.06
0.4	0.4	40.04	0.15
0.5	0.5	50.05	0.19
0.6	0.6	60.06	0.22
0.7	0.7	70.07	0.25
0.8	0.8	80.08	0.27
0.9	0.9	90.09	0.29
1.0	1.0	100.1	0.31
1.1	1.1	165.89	0.33
1.2	1.2	231.68	0.35
1.3	1.3	297.47	0.36
1.4	1.4	363.26	0.38
1.5	1.5	429.05	0.4
1.6	1.6	494.84	0.41
1.7	1.7	560.63	0.43
1.8	1.8	626.42	0.44
1.9	1.9	692.21	0.45
2.0	2.0	758.0	0.47
2.1	2.1	916.2	0.48
2.2	2.2	1074.4	0.49
2.3	2.3	1232.6	0.5
2.4	2.4	1390.8	0.51
2.5	2.5	1549.0	0.53
2.6	2.6	1707.2	0.54
2.7	2.7	1865.4	0.55
2.8	2.8	2023.6	0.56
2.9	2.9	2181.8	0.57
3.0	3.0	2340.0	0.58
3.1	3.1	2479.64	0.59
3.2	3.2	2619.27	0.6
3.3	3.3	2758.91	0.61
3.4	3.4	2898.54	0.62
3.5	3.5	3038.18	0.63
3.567012203	3.567012203	3736.36	0.64
