	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	33.33	0.0
0.2	0.2	66.65	0.12
0.3	0.3	99.98	0.37
0.4	0.4	133.31	0.7
0.5	0.5	166.64	1.08
0.6	0.6	199.96	1.52
0.7	0.7	233.29	2.02
0.8	0.8	266.62	2.54
0.9	0.9	299.95	3.11
1.0	1.0	333.27	3.71
1.1	1.1	491.65	4.34
1.2	1.2	650.02	5.01
1.3	1.3	808.39	5.71
1.4	1.4	966.76	6.44
1.5	1.5	1125.14	7.2
1.6	1.6	1283.51	7.98
1.7	1.7	1441.88	8.79
1.8	1.8	1600.25	9.63
1.9	1.9	1758.63	10.49
2.0	2.0	1917.0	11.38
2.1	2.1	2371.0	16.87
2.2	2.2	2825.0	17.51
2.3	2.3	3279.0	18.13
2.4	2.4	3733.0	18.72
2.5	2.5	4187.0	19.29
2.6	2.6	4641.0	19.85
2.7	2.7	5095.0	20.39
2.8	2.8	5549.0	20.91
2.9	2.9	6003.0	21.43
3.0	3.0	6457.0	21.93
3.1	3.1	7496.1	22.42
3.2	3.2	8535.2	22.89
3.3	3.3	9574.3	23.36
3.4	3.4	10613.4	23.82
3.5	3.5	11652.5	24.27
3.6	3.6	12691.6	24.71
3.7	3.7	13730.7	25.14
3.8	3.8	14769.8	25.57
3.9	3.9	15808.9	25.99
4.0	4.0	16848.0	26.4
4.1	4.1	18498.4	26.81
4.2	4.2	20148.8	27.21
4.3	4.3	21799.2	27.6
4.4	4.4	23449.6	27.99
4.5	4.5	25100.0	28.37
4.6	4.6	26750.4	28.75
4.7	4.7	28400.8	29.12
4.8	4.8	30051.2	29.49
4.9	4.9	31701.6	29.85
5.0	5.0	33352.0	30.21
5.026999349	5.026999349	33881.19	30.31
