	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	26.83	0.0
0.2	0.2	53.67	0.02
0.3	0.3	80.5	0.06
0.4	0.4	107.34	0.15
0.5	0.5	134.17	0.19
0.6	0.6	161.01	0.22
0.7	0.7	187.84	0.25
0.8	0.8	214.68	0.27
0.9	0.9	241.51	0.29
1.0	1.0	268.35	0.31
1.1	1.1	422.51	0.33
1.2	1.2	576.68	0.35
1.3	1.3	730.84	0.36
1.4	1.4	885.01	0.38
1.5	1.5	1039.17	0.4
1.6	1.6	1193.34	0.41
1.7	1.7	1347.5	0.43
1.8	1.8	1501.67	0.44
1.9	1.9	1655.83	0.45
2.0	2.0	1810.0	0.47
2.1	2.1	1841.15	0.48
2.109830177	2.109830177	2121.53	0.48
