	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	5.55	0.0
0.2	0.2	11.11	0.1
0.3	0.3	16.66	0.31
0.4	0.4	22.21	0.59
0.5	0.5	27.76	0.91
0.6	0.6	33.32	1.29
0.7	0.7	38.87	1.71
0.8	0.8	44.42	2.15
0.9	0.9	49.98	2.63
1.0	1.0	55.53	3.14
1.1	1.1	131.68	3.68
1.2	1.2	207.82	4.24
1.3	1.3	283.97	4.83
1.4	1.4	360.12	5.45
1.5	1.5	436.26	6.09
1.6	1.6	512.41	6.75
1.7	1.7	588.56	7.44
1.8	1.8	664.71	11.15
1.9	1.9	740.85	11.64
2.0	2.0	817.0	12.12
2.1	2.1	1111.7	12.57
2.2	2.2	1406.4	13.01
2.3	2.3	1701.1	13.43
2.4	2.4	1995.8	13.84
2.5	2.5	2290.5	14.23
2.6	2.6	2585.2	14.62
2.7	2.7	2879.9	14.99
2.8	2.8	3174.6	15.36
2.9	2.9	3469.3	15.72
3.0	3.0	3764.0	16.06
3.1	3.1	4388.5	16.41
3.2	3.2	5013.0	16.74
3.3	3.3	5637.5	17.07
3.4	3.4	6262.0	17.39
3.5	3.5	6886.5	17.7
3.6	3.6	7511.0	18.01
3.7	3.7	8135.5	18.32
3.8	3.8	8760.0	18.62
3.9	3.9	9384.5	18.91
4.0	4.0	10009.0	19.2
4.1	4.1	11201.4	19.49
4.2	4.2	12393.8	19.77
4.3	4.3	13586.2	20.05
4.4	4.4	14778.6	20.32
4.5	4.5	15971.0	20.59
4.6	4.6	17163.4	20.86
4.7	4.7	18355.8	21.12
4.8	4.8	19548.2	21.38
4.9	4.9	20740.6	21.64
5.0	5.0	21933.0	21.89
5.095912867	5.095912867	23319.12	22.13
