	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	2.04	0.0
0.2	0.2	4.08	0.04
0.3	0.3	6.12	0.11
0.4	0.4	8.17	0.22
0.5	0.5	10.21	0.33
0.6	0.6	12.25	0.47
0.7	0.7	14.29	0.87
0.8	0.8	16.33	0.98
0.9	0.9	18.37	1.07
1.0	1.0	20.42	1.16
1.1	1.1	68.27	1.24
1.2	1.2	116.13	1.31
1.3	1.3	163.99	1.39
1.4	1.4	211.85	1.45
1.5	1.5	259.71	1.52
1.6	1.6	307.57	1.58
1.7	1.7	355.42	1.64
1.8	1.8	403.28	1.7
1.9	1.9	451.14	1.76
2.0	2.0	499.0	1.81
2.1	2.1	844.1	1.86
2.2	2.2	1189.2	1.91
2.3	2.3	1534.3	1.96
2.4	2.4	1879.4	2.01
2.5	2.5	2224.5	2.06
2.6	2.6	2569.6	2.11
2.7	2.7	2914.7	2.15
2.8	2.8	3259.8	2.2
2.9	2.9	3604.9	2.24
3.0	3.0	3950.0	2.28
3.1	3.1	4628.5	2.32
3.2	3.2	5307.0	2.36
3.3	3.3	5985.5	2.41
3.4	3.4	6664.0	2.44
3.5	3.5	7342.5	2.48
3.6	3.6	8021.0	2.52
3.7	3.7	8699.5	2.56
3.8	3.8	9378.0	2.6
3.9	3.9	10056.5	2.63
4.0	4.0	10735.0	2.67
4.1	4.1	11739.9	2.71
4.2	4.2	12744.8	2.74
4.3	4.3	13749.7	2.78
4.4	4.4	14754.6	2.81
4.5	4.5	15759.5	2.85
4.6	4.6	16764.4	2.88
4.7	4.7	17769.3	2.91
4.8	4.8	18774.2	2.95
4.9	4.9	19779.1	2.98
5.0	5.0	20784.0	3.01
5.098266823	5.098266823	21936.44	3.04
