	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	0.82	0.0
0.2	0.2	1.64	0.06
0.3	0.3	2.46	0.17
0.4	0.4	3.28	0.32
0.5	0.5	4.1	0.5
0.6	0.6	4.92	0.7
0.7	0.7	5.74	0.93
0.8	0.8	6.56	1.17
0.9	0.9	7.38	1.43
1.0	1.0	8.2	2.39
1.1	1.1	14.98	2.59
1.2	1.2	21.76	2.78
1.3	1.3	28.54	2.95
1.4	1.4	35.32	3.11
1.5	1.5	42.1	3.27
1.6	1.6	48.88	3.41
1.7	1.7	55.66	3.55
1.8	1.8	62.44	3.69
1.9	1.9	69.22	3.82
2.0	2.0	76.0	3.95
2.1	2.1	96.9	4.07
2.2	2.2	117.8	4.19
2.3	2.3	138.7	4.3
2.4	2.4	159.6	4.42
2.5	2.5	180.5	4.52
2.6	2.6	201.4	4.63
2.7	2.7	222.3	4.74
2.8	2.8	243.2	4.84
2.9	2.9	264.1	4.94
3.0	3.0	285.0	5.04
3.1	3.1	326.9	5.13
3.2	3.2	368.8	5.23
3.3	3.3	410.7	5.32
3.4	3.4	452.6	5.41
3.5	3.5	494.5	5.5
3.6	3.6	536.4	5.59
3.7	3.7	578.3	5.67
3.8	3.8	620.2	5.76
3.9	3.9	662.1	5.84
4.0	4.0	704.0	5.93
4.1	4.1	775.6	6.01
4.2	4.2	847.2	6.09
4.3	4.3	918.8	6.17
4.4	4.4	990.4	6.25
4.5	4.5	1062.0	6.33
4.6	4.6	1133.6	6.4
4.7	4.7	1205.2	6.48
4.8	4.8	1276.8	6.55
4.9	4.9	1348.4	6.63
5.0	5.0	1420.0	6.7
5.088971456	5.088971456	1497.51	6.77
