	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	1.45	0.0
0.2	0.2	2.89	0.02
0.3	0.3	4.34	0.06
0.4	0.4	5.78	0.15
0.5	0.5	7.23	0.19
0.6	0.6	8.67	0.22
0.7	0.7	10.12	0.25
0.8	0.8	11.56	0.27
0.9	0.9	13.01	0.29
1.0	1.0	14.45	0.31
1.1	1.1	24.91	0.33
1.2	1.2	35.36	0.35
1.3	1.3	45.82	0.36
1.4	1.4	56.27	0.38
1.5	1.5	66.73	0.4
1.6	1.6	77.18	0.41
1.7	1.7	87.64	0.43
1.8	1.8	98.09	0.44
1.9	1.9	108.55	0.45
2.0	2.0	119.0	0.47
2.1	2.1	142.9	0.48
2.2	2.2	166.8	0.49
2.3	2.3	190.7	0.5
2.4	2.4	214.6	0.51
2.5	2.5	238.5	0.53
2.6	2.6	262.4	0.54
2.7	2.7	286.3	0.55
2.8	2.8	310.2	0.56
2.9	2.9	334.1	0.57
3.0	3.0	358.0	0.58
3.1	3.1	397.0	0.59
3.2	3.2	436.0	0.6
3.3	3.3	475.0	0.61
3.4	3.4	514.0	0.62
3.5	3.5	553.0	0.63
3.6	3.6	592.0	0.64
3.7	3.7	631.0	0.65
3.8	3.8	670.0	0.66
3.9	3.9	709.0	0.67
4.0	4.0	748.0	0.68
4.1	4.1	803.1	0.69
4.2	4.2	858.2	0.69
4.3	4.3	913.3	0.7
4.4	4.4	968.4	0.71
4.5	4.5	1023.5	0.72
4.6	4.6	1078.6	0.73
4.7	4.7	1133.7	0.74
4.8	4.8	1188.8	0.74
4.9	4.9	1243.9	0.75
5.0	5.0	1299.0	0.76
5.1	5.1	1305.56	0.77
5.101731978	5.101731978	1364.56	0.77
