	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	7.1	0.0
0.2	0.2	14.2	0.09
0.3	0.3	21.3	0.28
0.4	0.4	28.4	0.54
0.5	0.5	35.5	0.83
0.6	0.6	42.6	1.17
0.7	0.7	49.7	1.55
0.8	0.8	56.8	1.96
0.9	0.9	63.9	2.39
1.0	1.0	71.0	3.74
1.1	1.1	115.6	4.04
1.2	1.2	160.2	4.32
1.3	1.3	204.8	4.57
1.4	1.4	249.4	4.82
1.5	1.5	294.0	5.05
1.6	1.6	338.6	5.27
1.7	1.7	383.2	5.49
1.8	1.8	427.8	5.69
1.9	1.9	472.4	5.89
2.0	2.0	517.0	6.08
2.1	2.1	578.54	6.26
2.2	2.2	640.09	6.44
2.3	2.3	701.63	6.62
2.4	2.4	763.18	6.79
2.5	2.5	824.72	6.95
2.6	2.6	886.27	7.12
2.681169941	2.681169941	1132.45	7.25
