	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	0.17	0.0
0.2	0.2	0.33	0.02
0.3	0.3	0.5	0.06
0.4	0.4	0.66	0.15
0.5	0.5	0.83	0.19
0.6	0.6	1.0	0.22
0.7	0.7	1.16	0.25
0.8	0.8	1.33	0.27
0.9	0.9	1.49	0.29
1.0	1.0	1.66	0.31
1.1	1.1	5.59	0.33
1.2	1.2	9.53	0.35
1.3	1.3	13.46	0.36
1.4	1.4	17.4	0.38
1.5	1.5	21.33	0.4
1.6	1.6	25.26	0.41
1.7	1.7	29.2	0.43
1.8	1.8	33.13	0.44
1.9	1.9	37.07	0.45
2.0	2.0	41.0	0.47
2.1	2.1	61.0	0.48
2.2	2.2	81.0	0.49
2.3	2.3	101.0	0.5
2.4	2.4	121.0	0.51
2.5	2.5	141.0	0.53
2.6	2.6	161.0	0.54
2.7	2.7	181.0	0.55
2.8	2.8	201.0	0.56
2.9	2.9	221.0	0.57
3.0	3.0	241.0	0.58
3.1	3.1	289.4	0.59
3.2	3.2	337.8	0.6
3.3	3.3	386.2	0.61
3.4	3.4	434.6	0.62
3.5	3.5	483.0	0.63
3.6	3.6	531.4	0.64
3.7	3.7	579.8	0.65
3.8	3.8	628.2	0.66
3.9	3.9	676.6	0.67
4.0	4.0	725.0	0.68
4.1	4.1	809.5	0.69
4.2	4.2	894.0	0.69
4.3	4.3	978.5	0.7
4.4	4.4	1063.0	0.71
4.5	4.5	1147.5	0.72
4.6	4.6	1232.0	0.73
4.7	4.7	1316.5	0.74
4.8	4.8	1401.0	0.74
4.9	4.9	1485.5	0.75
5.0	5.0	1570.0	0.76
5.1	5.1	1580.37	0.77
5.102303211	5.102303211	1673.65	0.77
