	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	1.2	0.0
0.2	0.2	2.41	0.02
0.3	0.3	3.61	0.06
0.4	0.4	4.81	0.15
0.5	0.5	6.01	0.19
0.6	0.6	7.22	0.22
0.7	0.7	8.42	0.25
0.8	0.8	9.62	0.27
0.9	0.9	10.82	0.29
1.0	1.0	12.03	0.31
1.1	1.1	20.12	0.33
1.2	1.2	28.22	0.35
1.3	1.3	36.32	0.36
1.4	1.4	44.42	0.38
1.5	1.5	52.51	0.4
1.6	1.6	60.61	0.41
1.7	1.7	68.71	0.43
1.8	1.8	76.81	0.44
1.9	1.9	84.9	0.45
2.0	2.0	93.0	0.47
2.1	2.1	133.5	0.48
2.2	2.2	174.0	0.49
2.3	2.3	214.5	0.5
2.4	2.4	255.0	0.51
2.5	2.5	295.5	0.53
2.6	2.6	336.0	0.54
2.7	2.7	376.5	0.55
2.8	2.8	417.0	0.56
2.9	2.9	457.5	0.57
3.0	3.0	498.0	0.58
3.1	3.1	609.1	0.59
3.2	3.2	720.2	0.6
3.3	3.3	831.3	0.61
3.4	3.4	942.4	0.62
3.5	3.5	1053.5	0.63
3.6	3.6	1164.6	0.64
3.7	3.7	1275.7	0.65
3.8	3.8	1386.8	0.66
3.9	3.9	1497.9	0.67
4.0	4.0	1609.0	0.68
4.1	4.1	1631.42	0.69
4.146944181	4.146944181	1833.21	0.69
