	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	35.29	0.0
0.2	0.2	70.58	0.02
0.3	0.3	105.87	0.06
0.4	0.4	141.16	0.15
0.5	0.5	176.45	0.19
0.6	0.6	211.74	0.22
0.7	0.7	247.03	0.25
0.8	0.8	282.32	0.27
0.9	0.9	317.61	0.29
1.0	1.0	352.9	0.31
1.1	1.1	515.71	0.33
1.2	1.2	678.52	0.35
1.3	1.3	841.33	0.36
1.4	1.4	1004.14	0.38
1.5	1.5	1166.95	0.4
1.6	1.6	1329.76	0.41
1.7	1.7	1492.57	0.43
1.8	1.8	1655.38	0.44
1.9	1.9	1818.19	0.45
2.0	2.0	1981.0	0.47
2.1	2.1	2296.9	0.48
2.2	2.2	2612.8	0.49
2.3	2.3	2928.7	0.5
2.4	2.4	3244.6	0.51
2.5	2.5	3560.5	0.53
2.6	2.6	3876.4	0.54
2.7	2.7	4192.3	0.55
2.8	2.8	4508.2	0.56
2.9	2.9	4824.1	0.57
3.0	3.0	5140.0	0.58
3.1	3.1	5271.1	0.59
3.2	3.2	5402.19	0.6
3.298965708	3.298965708	6450.96	0.61
