	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	17.58	0.0
0.2	0.2	35.15	0.02
0.3	0.3	52.73	0.06
0.4	0.4	70.31	0.15
0.5	0.5	87.88	0.19
0.6	0.6	105.46	0.22
0.7	0.7	123.03	0.25
0.8	0.8	140.61	0.27
0.9	0.9	158.19	0.29
1.0	1.0	175.76	0.31
1.1	1.1	298.59	0.33
1.2	1.2	421.41	0.35
1.3	1.3	544.23	0.36
1.4	1.4	667.06	0.38
1.5	1.5	789.88	0.4
1.6	1.6	912.71	0.41
1.7	1.7	1035.53	0.43
1.8	1.8	1158.35	0.44
1.9	1.9	1281.18	0.45
2.0	2.0	1404.0	0.47
2.1	2.1	1685.4	0.48
2.2	2.2	1966.8	0.49
2.3	2.3	2248.2	0.5
2.4	2.4	2529.6	0.51
2.5	2.5	2811.0	0.53
2.6	2.6	3092.4	0.54
2.7	2.7	3373.8	0.55
2.8	2.8	3655.2	0.56
2.9	2.9	3936.6	0.57
3.0	3.0	4218.0	0.58
3.1	3.1	4770.3	0.59
3.2	3.2	5322.6	0.6
3.3	3.3	5874.9	0.61
3.4	3.4	6427.2	0.62
3.5	3.5	6979.5	0.63
3.6	3.6	7531.8	0.64
3.7	3.7	8084.1	0.65
3.8	3.8	8636.4	0.66
3.9	3.9	9188.7	0.67
4.0	4.0	9741.0	0.68
4.05472245	4.05472245	10162.13	0.68
