	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	27.95	0.0
0.2	0.2	55.9	0.24
0.3	0.3	83.86	0.71
0.4	0.4	111.81	1.34
0.5	0.5	139.76	2.07
0.6	0.6	167.71	2.92
0.7	0.7	195.66	3.88
0.8	0.8	223.62	4.89
0.9	0.9	251.57	5.98
1.0	1.0	279.52	7.13
1.1	1.1	561.17	8.35
1.2	1.2	842.82	9.64
1.3	1.3	1124.46	10.98
1.4	1.4	1406.11	12.38
1.5	1.5	1687.76	13.84
1.6	1.6	1969.41	15.35
1.7	1.7	2251.06	16.91
1.8	1.8	2532.7	18.52
1.9	1.9	2814.35	20.18
2.0	2.0	3096.0	21.88
2.1	2.1	4192.8	23.63
2.2	2.2	5289.6	25.43
2.3	2.3	6386.4	27.26
2.4	2.4	7483.2	29.14
2.5	2.5	8580.0	42.45
2.6	2.6	9676.8	43.79
2.7	2.7	10773.6	45.09
2.8	2.8	11870.4	46.34
2.9	2.9	12967.2	47.56
3.0	3.0	14064.0	48.75
3.1	3.1	16359.9	49.91
3.2	3.2	18655.8	51.05
3.3	3.3	20951.7	52.15
3.4	3.4	23247.6	53.24
3.5	3.5	25543.5	54.3
3.6	3.6	27839.4	55.34
3.7	3.7	30135.3	56.36
3.8	3.8	32431.2	57.36
3.9	3.9	34727.1	58.34
4.0	4.0	37023.0	59.31
4.1	4.1	40862.2	60.26
4.2	4.2	44701.4	61.19
4.3	4.3	48540.6	62.12
4.4	4.4	52379.8	63.02
4.5	4.5	56219.0	63.92
4.6	4.6	60058.2	64.8
4.7	4.7	63897.4	65.67
4.8	4.8	67736.6	66.53
4.9	4.9	71575.8	67.38
5.0	5.0	75415.0	68.21
5.096893602	5.096893602	79919.74	69.02
