	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	84.46	0.0
0.2	0.2	168.93	0.24
0.3	0.3	253.39	0.71
0.4	0.4	337.85	1.34
0.5	0.5	422.31	2.07
0.6	0.6	506.78	2.92
0.7	0.7	591.24	3.88
0.8	0.8	675.7	4.89
0.9	0.9	760.17	7.97
1.0	1.0	844.63	8.69
1.1	1.1	1133.07	9.35
1.2	1.2	1421.5	9.97
1.3	1.3	1709.94	10.54
1.4	1.4	1998.38	11.09
1.5	1.5	2286.81	11.61
1.6	1.6	2575.25	12.11
1.7	1.7	2863.69	12.59
1.8	1.8	3152.13	13.05
1.9	1.9	3440.56	13.49
2.0	2.0	3729.0	13.92
2.1	2.1	4134.98	14.34
2.2	2.2	4540.95	14.75
2.3	2.3	4946.93	15.14
2.4	2.4	5352.91	15.53
2.5	2.5	5758.88	15.9
2.554018861	2.554018861	7788.77	16.1
