	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	13.19	0.0
0.2	0.2	26.38	0.02
0.3	0.3	39.57	0.06
0.4	0.4	52.76	0.15
0.5	0.5	65.95	0.19
0.6	0.6	79.14	0.22
0.7	0.7	92.34	0.25
0.8	0.8	105.53	0.27
0.9	0.9	118.72	0.29
1.0	1.0	131.91	0.31
1.1	1.1	252.82	0.33
1.2	1.2	373.73	0.35
1.3	1.3	494.64	0.36
1.4	1.4	615.54	0.38
1.5	1.5	736.45	0.4
1.6	1.6	857.36	0.41
1.7	1.7	978.27	0.43
1.8	1.8	1099.18	0.44
1.9	1.9	1220.09	0.45
2.0	2.0	1341.0	0.47
2.1	2.1	1654.7	0.48
2.2	2.2	1968.4	0.49
2.3	2.3	2282.1	0.5
2.4	2.4	2595.8	0.51
2.5	2.5	2909.5	0.53
2.6	2.6	3223.2	0.54
2.7	2.7	3536.9	0.55
2.8	2.8	3850.6	0.56
2.9	2.9	4164.3	0.57
3.0	3.0	4478.0	0.58
3.1	3.1	5009.0	0.59
3.2	3.2	5540.0	0.6
3.3	3.3	6071.0	0.61
3.4	3.4	6602.0	0.62
3.5	3.5	7133.0	0.63
3.6	3.6	7664.0	0.64
3.7	3.7	8195.0	0.65
3.8	3.8	8726.0	0.66
3.9	3.9	9257.0	0.67
4.0	4.0	9788.0	0.68
4.096635351	4.096635351	10428.56	0.69
