	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	11.38	0.0
0.2	0.2	22.77	0.02
0.3	0.3	34.15	0.06
0.4	0.4	45.54	0.15
0.5	0.5	56.92	0.19
0.6	0.6	68.3	0.22
0.7	0.7	79.69	0.25
0.8	0.8	91.07	0.27
0.9	0.9	102.46	0.29
1.0	1.0	113.84	0.31
1.1	1.1	186.46	0.33
1.2	1.2	259.07	0.35
1.3	1.3	331.69	0.36
1.4	1.4	404.3	0.38
1.5	1.5	476.92	0.4
1.6	1.6	549.54	0.41
1.7	1.7	622.15	0.43
1.8	1.8	694.77	0.44
1.9	1.9	767.38	0.45
2.0	2.0	840.0	0.47
2.1	2.1	908.87	0.48
2.2	2.2	977.74	0.49
2.3	2.3	1046.6	0.5
2.4	2.4	1115.47	0.51
2.405633027	2.405633027	1528.68	0.52
