	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	13.8	0.0
0.2	0.2	27.6	0.09
0.3	0.3	41.41	0.28
0.4	0.4	55.21	0.54
0.5	0.5	69.01	0.83
0.6	0.6	82.81	1.17
0.7	0.7	96.62	1.55
0.8	0.8	110.42	1.96
0.9	0.9	124.22	2.39
1.0	1.0	138.02	2.85
1.1	1.1	227.52	3.34
1.2	1.2	317.02	3.86
1.3	1.3	406.52	4.39
1.4	1.4	496.01	4.95
1.5	1.5	585.51	5.54
1.6	1.6	675.01	8.59
1.7	1.7	764.51	9.02
1.8	1.8	854.0	9.44
1.9	1.9	943.5	9.83
2.0	2.0	1033.0	10.21
2.1	2.1	1270.2	10.58
2.2	2.2	1507.4	10.93
2.3	2.3	1744.6	11.28
2.4	2.4	1981.8	11.61
2.5	2.5	2219.0	11.93
2.6	2.6	2456.2	12.24
2.7	2.7	2693.4	12.55
2.8	2.8	2930.6	12.85
2.9	2.9	3167.8	13.14
3.0	3.0	3405.0	13.42
3.1	3.1	3818.7	13.7
3.2	3.2	4232.4	13.97
3.3	3.3	4646.1	14.24
3.4	3.4	5059.8	14.51
3.5	3.5	5473.5	14.76
3.6	3.6	5887.2	15.02
3.7	3.7	6300.9	15.27
3.8	3.8	6714.6	15.51
3.9	3.9	7128.3	15.75
4.0	4.0	7542.0	15.99
4.1	4.1	8136.6	16.23
4.2	4.2	8731.2	16.46
4.3	4.3	9325.8	16.68
4.4	4.4	9920.4	16.91
4.5	4.5	10515.0	17.13
4.6	4.6	11109.6	17.35
4.7	4.7	11704.2	17.57
4.8	4.8	12298.8	17.78
4.9	4.9	12893.4	17.99
5.0	5.0	13488.0	18.2
5.1	5.1	13569.34	18.4
5.118945153	5.118945153	14301.44	18.44
