	depth	storage	outflow_rect
0.0	0.0	0.0	0.0
0.1	0.1	21.67	0.0
0.2	0.2	43.33	0.12
0.3	0.3	65.0	0.37
0.4	0.4	86.66	0.7
0.5	0.5	108.33	1.08
0.6	0.6	130.0	1.52
0.7	0.7	151.66	2.02
0.8	0.8	173.33	2.54
0.9	0.9	194.99	3.11
1.0	1.0	216.66	3.71
1.1	1.1	371.19	4.34
1.2	1.2	525.73	5.01
1.3	1.3	680.26	5.71
1.4	1.4	834.8	6.44
1.5	1.5	989.33	7.2
1.6	1.6	1143.86	7.98
1.7	1.7	1298.4	8.79
1.8	1.8	1452.93	9.63
1.9	1.9	1607.47	10.49
2.0	2.0	1762.0	11.38
2.1	2.1	2125.0	16.87
2.2	2.2	2488.0	17.51
2.3	2.3	2851.0	18.13
2.4	2.4	3214.0	18.72
2.5	2.5	3577.0	19.29
2.6	2.6	3940.0	19.85
2.7	2.7	4303.0	20.39
2.8	2.8	4666.0	20.91
2.9	2.9	5029.0	21.43
3.0	3.0	5392.0	21.93
3.1	3.1	6013.8	22.42
3.2	3.2	6635.6	22.89
3.3	3.3	7257.4	23.36
3.4	3.4	7879.2	23.82
3.5	3.5	8501.0	24.27
3.6	3.6	9122.8	24.71
3.7	3.7	9744.6	25.14
3.8	3.8	10366.4	25.57
3.9	3.9	10988.2	25.99
4.0	4.0	11610.0	26.4
4.1	4.1	12463.1	26.81
4.2	4.2	13316.2	27.21
4.3	4.3	14169.3	27.6
4.4	4.4	15022.4	27.99
4.5	4.5	15875.5	28.37
4.6	4.6	16728.6	28.75
4.7	4.7	17581.7	29.12
4.8	4.8	18434.8	29.49
4.9	4.9	19287.9	29.85
5.0	5.0	20141.0	30.21
5.1	5.1	20243.84	30.57
5.106745386	5.106745386	21169.45	30.59
